i	f_sup	f_swg	f_swg_id	traj_h
151	[-1.699605133156273, 1.5403950843499592, 0.0020500000937317964, -2.4292036732051034]	[-1.8956982194153564, 1.7674358329423376, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
152	[-1.8358295823117, 1.422739232594509, 0.0020500000937317964, -2.4292036732051034]	[-1.8956982194153564, 1.7674358329423376, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
153	[-1.7752853826870658, 1.4750307222635979, 0.0020500000937317964, -2.4292036732051034]	[-1.8956982194153564, 1.7674358329423376, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
154	[-1.7195613455241583, 1.6552939511325686, 0.0020500000937317964, -2.2292036732051033]	[-1.8956982194153564, 1.7674358329423376, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
155	[-1.8103776449611098, 1.5768567166289353, 0.0020500000937317964, -2.4292036732051034]	[-1.8956982194153564, 1.7674358329423376, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
156	[-2.180535305141017, 1.653559432422683, 0.0020500000937317964, -2.6292036732051036]	[-1.8103776449611098, 1.5768567166289353, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
157	[-2.2393667799073227, 1.3909973300986396, 0.0020500000937317964, -2.6292036732051036]	[-2.180535305141017, 1.653559432422683, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
158	[-2.169640718114236, 1.4302181958058955, 0.0020500000937317964, -2.6292036732051036]	[-2.180535305141017, 1.653559432422683, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
159	[-2.0857516050836225, 1.3626710514181646, 0.0020500000937317964, -2.4292036732051034]	[-2.180535305141017, 1.653559432422683, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
160	[-2.2164803292563446, 1.5140315504797504, 0.0020500000937317964, -2.2292036732051033]	[-2.0857516050836225, 1.3626710514181646, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
161	[-2.2618884789748206, 1.4748129332279336, 0.0020500000937317964, -2.2292036732051033]	[-2.0857516050836225, 1.3626710514181646, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
162	[-2.2444222515087624, 1.1705187812990738, 0.0020500000937317964, -2.029203673205103]	[-2.2618884789748206, 1.4748129332279336, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
163	[-2.1347776872176922, 1.4498286286595234, 0.0020500000937317964, -2.6292036732051036]	[-2.180535305141017, 1.653559432422683, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
164	[-2.438739572654348, 1.623054412542274, 0.0020500000937317964, -2.6292036732051036]	[-2.1347776872176922, 1.4498286286595234, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
165	[-2.2393667799073227, 1.3909973300986394, 0.0020500000937317964, -2.829203673205104]	[-2.438739572654348, 1.623054412542274, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
166	[-2.2328298514858322, 1.6241437831422412, 0.0020500000937317964, -2.829203673205104]	[-2.1347776872176922, 1.4498286286595234, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
167	[-2.0989005095578563, 1.4046832368685673, 0.0020500000937317964, -2.829203673205104]	[-2.2328298514858322, 1.6241437831422412, 0.0020500000937317964, -2.829203673205104]	Right	0.02
168	[-2.16036708355354, 1.5950036516464705, 0.0020500000937317964, -3.029203673205104]	[-2.0989005095578563, 1.4046832368685673, 0.0020500000937317964, -2.829203673205104]	Left	0.02
169	[-2.1919504120377846, 1.3398517491220012, 0.0020500000937317964, -2.829203673205104]	[-2.16036708355354, 1.5950036516464705, 0.0020500000937317964, -3.029203673205104]	Right	0.02
170	[-2.409968847545971, 1.6194772989403856, 0.0020500000937317964, -2.6292036732051036]	[-2.0989005095578563, 1.4046832368685673, 0.0020500000937317964, -2.829203673205104]	Left	0.02
171	[-2.39460220404705, 1.57189719524591, 0.0020500000937317964, -2.6292036732051036]	[-2.0989005095578563, 1.4046832368685673, 0.0020500000937317964, -2.829203673205104]	Left	0.02
172	[-2.390231754484737, 1.3631368082693016, 0.0020500000937317964, -3.029203673205104]	[-2.2328298514858322, 1.6241437831422412, 0.0020500000937317964, -2.829203673205104]	Right	0.02
173	[-2.1478531240978365, 1.6157193076572867, 0.0020500000937317964, -2.2292036732051033]	[-1.8103776449611098, 1.5768567166289353, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
174	[-2.0112969852135043, 1.3836580637301652, 0.0020500000937317964, -2.029203673205103]	[-2.1478531240978365, 1.6157193076572867, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
175	[-2.1426951803756205, 1.6862416134658638, 0.0020500000937317964, -2.2292036732051033]	[-1.8103776449611098, 1.5768567166289353, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
176	[-1.5943973109486378, 2.3217056162456555, 0.0020500000937317964, -1.4292036732051032]	[-1.3448236169999495, 2.3071120803887606, 0.0020500000937317964, -1.6292036732051032]	Left	0.02
177	[-1.3327871859925398, 2.257986368600578, 0.0020500000937317964, -1.2292036732051033]	[-1.5943973109486378, 2.3217056162456555, 0.0020500000937317964, -1.4292036732051032]	Right	0.02
178	[-1.443822866659994, 2.293000079582774, 0.0020500000937317964, -1.2292036732051033]	[-1.633354165496491, 2.2053765281747735, 0.0020500000937317964, -1.4292036732051032]	Right	0.02
179	[-1.6523666238030799, 2.2825357899917122, 0.0020500000937317964, -1.4292036732051032]	[-1.443822866659994, 2.293000079582774, 0.0020500000937317964, -1.2292036732051033]	Left	0.02
180	[-1.3109548150655812, 2.0695138812046534, 0.0020500000937317964, -1.4292036732051032]	[-1.633354165496491, 2.2053765281747735, 0.0020500000937317964, -1.4292036732051032]	Right	0.02
181	[-1.5904443239180628, 2.082662447908024, 0.0020500000937317964, -1.4292036732051032]	[-1.3872829201534573, 2.1308853057701933, 0.0020500000937317964, -1.6292036732051032]	Left	0.02
182	[-1.3288341989619648, 2.0189432002629464, 0.0020500000937317964, -1.4292036732051032]	[-1.5904443239180628, 2.082662447908024, 0.0020500000937317964, -1.4292036732051032]	Right	0.02
183	[-1.3264153439422413, 2.2908491624084575, 0.0020500000937317964, -1.2292036732051033]	[-1.676272216880789, 2.2904387264684285, 0.0020500000937317964, -1.0292036732051033]	Right	0.02
184	[-1.5487841791147758, 2.0207526960413276, 0.0020500000937317964, -1.4292036732051032]	[-1.3264153439422413, 2.2908491624084575, 0.0020500000937317964, -1.2292036732051033]	Left	0.02
185	[-1.2263848286838661, 1.8848900490712075, 0.0020500000937317964, -1.6292036732051032]	[-1.5487841791147758, 2.0207526960413276, 0.0020500000937317964, -1.4292036732051032]	Right	0.02
186	[-1.4947605230666186, 2.167318191937157, 0.0020500000937317964, -1.4292036732051032]	[-1.3264153439422413, 2.2908491624084575, 0.0020500000937317964, -1.2292036732051033]	Left	0.02
187	[-1.2882948232629374, 2.1361426437531037, 0.0020500000937317964, -1.4292036732051032]	[-1.4947605230666186, 2.167318191937157, 0.0020500000937317964, -1.4292036732051032]	Right	0.02
188	[-1.5103913459622726, 1.9226639923500568, 0.0020500000937317964, -1.6292036732051032]	[-1.2882948232629374, 2.1361426437531037, 0.0020500000937317964, -1.4292036732051032]	Left	0.02
189	[-1.2689900320934455, 1.7683091878818964, 0.0020500000937317964, -1.6292036732051032]	[-1.5103913459622726, 1.9226639923500568, 0.0020500000937317964, -1.6292036732051032]	Right	0.02
190	[-1.531989779030477, 1.5532949253059982, 0.0020500000937317964, -1.6292036732051032]	[-1.2689900320934455, 1.7683091878818964, 0.0020500000937317964, -1.6292036732051032]	Left	0.02
191	[-1.5267361061219948, 1.6431414551275259, 0.0020500000937317964, -1.8292036732051031]	[-1.2689900320934455, 1.7683091878818964, 0.0020500000937317964, -1.6292036732051032]	Left	0.02
192	[-1.2622507585508396, 1.4697993052615304, 0.0020500000937317964, -2.029203673205103]	[-1.5267361061219948, 1.6431414551275259, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
193	[-1.593231145512363, 1.4770092599632054, 0.0020500000937317964, -1.8292036732051031]	[-1.2622507585508396, 1.4697993052615304, 0.0020500000937317964, -2.029203673205103]	Left	0.02
194	[-1.4103060508336687, 1.1907604001632217, 0.0020500000937317964, -1.8292036732051031]	[-1.593231145512363, 1.4770092599632054, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
195	[-1.700345508607507, 1.267422730771271, 0.0020500000937317964, -1.8292036732051031]	[-1.4103060508336687, 1.1907604001632217, 0.0020500000937317964, -1.8292036732051031]	Left	0.02
196	[-1.3949735847120588, 1.2487682917179894, 0.0020500000937317964, -1.6292036732051032]	[-1.700345508607507, 1.267422730771271, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
197	[-1.5981349884766642, 1.2005454338558201, 0.0020500000937317964, -1.6292036732051032]	[-1.3949735847120588, 1.2487682917179894, 0.0020500000937317964, -1.6292036732051032]	Left	0.02
198	[-1.3845390408748608, 1.4839089311126068, 0.0020500000937317964, -2.029203673205103]	[-1.593231145512363, 1.4770092599632054, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
199	[-1.6435444039347635, 1.4109965048314308, 0.0020500000937317964, -2.2292036732051033]	[-1.3845390408748608, 1.4839089311126068, 0.0020500000937317964, -2.029203673205103]	Left	0.02
200	[-1.6656704260995063, 1.3661585840147235, 0.0020500000937317964, -2.029203673205103]	[-1.3845390408748608, 1.4839089311126068, 0.0020500000937317964, -2.029203673205103]	Left	0.02
201	[-1.680117792372796, 1.5628595591210135, 0.0020500000937317964, -1.8292036732051031]	[-1.3845390408748608, 1.4839089311126068, 0.0020500000937317964, -2.029203673205103]	Left	0.02
202	[-1.4156324448016406, 1.389517409255018, 0.0020500000937317964, -1.8292036732051031]	[-1.680117792372796, 1.5628595591210135, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
203	[-1.705671902575479, 1.4661797398630674, 0.0020500000937317964, -1.8292036732051031]	[-1.4156324448016406, 1.389517409255018, 0.0020500000937317964, -1.8292036732051031]	Left	0.02
204	[-1.4969797979379769, 1.4730794110124688, 0.0020500000937317964, -2.029203673205103]	[-1.705671902575479, 1.4661797398630674, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
205	[-1.5327555522217333, 1.3377276640513442, 0.0020500000937317964, -1.6292036732051032]	[-1.680117792372796, 1.5628595591210135, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
206	[-1.3747458684773477, 1.5442051200677318, 0.0020500000937317964, -1.8292036732051031]	[-1.680117792372796, 1.5628595591210135, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
207	[-1.4971926976941017, 1.2766106993210298, 0.0020500000937317964, -2.029203673205103]	[-1.680117792372796, 1.5628595591210135, 0.0020500000937317964, -1.8292036732051031]	Right	0.02
208	[-1.792771449192037, 1.3555613273294367, 0.0020500000937317964, -2.2292036732051033]	[-1.4971926976941017, 1.2766106993210298, 0.0020500000937317964, -2.029203673205103]	Left	0.02
209	[-1.6948310751799474, 1.4410463151247916, 0.0020500000937317964, -2.029203673205103]	[-1.4971926976941017, 1.2766106993210298, 0.0020500000937317964, -2.029203673205103]	Left	0.02
210	[-1.8231620037354546, 1.180986374387889, 0.0020500000937317964, -2.2292036732051033]	[-1.4971926976941017, 1.2766106993210298, 0.0020500000937317964, -2.029203673205103]	Left	0.02
211	[-1.8056957762693966, 0.8766922224590293, 0.0020500000937317964, -2.2292036732051033]	[-1.8231620037354546, 1.180986374387889, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
212	[-1.7016799348091343, 1.0111567334844802, 0.0020500000937317964, -2.4292036732051034]	[-1.8231620037354546, 1.180986374387889, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
213	[-1.910498989743513, 1.1611387400596456, 0.0020500000937317964, -2.2292036732051033]	[-1.7016799348091343, 1.0111567334844802, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
214	[-1.8650908400250372, 1.2003573573114623, 0.0020500000937317964, -2.6292036732051036]	[-1.7016799348091343, 1.0111567334844802, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
215	[-1.8324086589818567, 1.1625172325460658, 0.0020500000937317964, -2.6292036732051036]	[-1.7016799348091343, 1.0111567334844802, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
216	[-1.8667270926811277, 0.8563763416013428, 0.0020500000937317964, -2.6292036732051036]	[-1.8324086589818567, 1.1625172325460658, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
217	[-2.0170738032940827, 1.0012758468036185, 0.0020500000937317964, -2.4292036732051034]	[-1.8667270926811277, 0.8563763416013428, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
218	[-1.7755725673165235, 0.8134537154630567, 0.0020500000937317964, -2.4292036732051034]	[-2.0170738032940827, 1.0012758468036185, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
219	[-1.8863450791213603, 0.8499153477420328, 0.0020500000937317964, -2.4292036732051034]	[-2.0170738032940827, 1.0012758468036185, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
220	[-2.125436233868056, 0.9737516094826537, 0.0020500000937317964, -2.2292036732051033]	[-1.8863450791213603, 0.8499153477420328, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
221	[-1.949331709388003, 0.7110974710083964, 0.0020500000937317964, -2.4292036732051034]	[-2.125436233868056, 0.9737516094826537, 0.0020500000937317964, -2.2292036732051033]	Right	0.02
222	[-2.112742614603906, 0.9002980948353785, 0.0020500000937317964, -2.6292036732051036]	[-1.949331709388003, 0.7110974710083964, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
223	[-2.0876849763395984, 0.5701888481236042, 0.0020500000937317964, -2.6292036732051036]	[-2.112742614603906, 0.9002980948353785, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
224	[-2.3219207999831672, 0.7826354977136106, 0.0020500000937317964, -2.4292036732051034]	[-2.0876849763395984, 0.5701888481236042, 0.0020500000937317964, -2.6292036732051036]	Left	0.02
225	[-1.808254748359704, 0.8512938402284531, 0.0020500000937317964, -2.2292036732051033]	[-2.0170738032940827, 1.0012758468036185, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
226	[-2.0276340798368593, 0.8945686472255553, 0.0020500000937317964, -2.4292036732051034]	[-1.808254748359704, 0.8512938402284531, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
227	[-1.9725856051949298, 0.6778437860776084, 0.0020500000937317964, -2.6292036732051036]	[-2.0276340798368593, 0.8945686472255553, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
228	[-2.0709699295849604, 0.5928701153653388, 0.0020500000937317964, -2.4292036732051034]	[-2.0276340798368593, 0.8945686472255553, 0.0020500000937317964, -2.4292036732051034]	Right	0.02
229	[-2.342743265374837, 0.7545465018713562, 0.0020500000937317964, -2.4292036732051034]	[-2.0709699295849604, 0.5928701153653388, 0.0020500000937317964, -2.4292036732051034]	Left	0.02
230	[-2.0765827111122768, 0.8312912302724019, 0.0020500000937317964, -2.029203673205103]	[-1.808254748359704, 0.8512938402284531, 0.0020500000937317964, -2.2292036732051033]	Left	0.02
231	[-1.9143459690900193, 0.5951149411619083, 0.0020500000937317964, -2.029203673205103]	[-2.0765827111122768, 0.8312912302724019, 0.0020500000937317964, -2.029203673205103]	Right	0.02
232	[-1.8706798012477561, 0.7965926465934803, 0.0020500000937317964, -1.8292036732051031]	[-2.0765827111122768, 0.8312912302724019, 0.0020500000937317964, -2.029203673205103]	Right	0.02
233	[-2.1862733692242777, 0.7765751579435834, 0.0020500000937317964, -2.029203673205103]	[-1.8706798012477561, 0.7965926465934803, 0.0020500000937317964, -1.8292036732051031]	Left	0.02
234	[-2.0511737302869335, 0.5983952276511983, 0.0020500000937317964, -1.8292036732051031]	[-2.1862733692242777, 0.7765751579435834, 0.0020500000937317964, -2.029203673205103]	Right	0.02
235	[-1.8667270926811277, 0.8563763416013428, 0.0020500000937317964, -2.829203673205104]	[-1.8324086589818567, 1.1625172325460658, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
236	[-1.9852897911101826, 1.0282567841805408, 0.0020500000937317964, -2.829203673205104]	[-1.8667270926811277, 0.8563763416013428, 0.0020500000937317964, -2.829203673205104]	Left	0.02
237	[-2.0643783034167695, 0.6874562454175706, 0.0020500000937317964, -2.829203673205104]	[-1.9852897911101826, 1.0282567841805408, 0.0020500000937317964, -2.829203673205104]	Right	0.02
238	[-2.0841153964780035, 0.9437967360886548, 0.0020500000937317964, -2.829203673205104]	[-2.0643783034167695, 0.6874562454175706, 0.0020500000937317964, -2.829203673205104]	Left	0.02
239	[-2.1412115209113742, 0.9253567638899496, 0.0020500000937317964, -2.6292036732051036]	[-2.0643783034167695, 0.6874562454175706, 0.0020500000937317964, -2.829203673205104]	Left	0.02
240	[-2.1755299546106452, 0.6192158729452266, 0.0020500000937317964, -2.829203673205104]	[-2.1412115209113742, 0.9253567638899496, 0.0020500000937317964, -2.6292036732051036]	Right	0.02
241	[-2.0921512440191856, 1.098830361971219, 0.0020500000937317964, -3.029203673205104]	[-1.8667270926811277, 0.8563763416013428, 0.0020500000937317964, -2.829203673205104]	Left	0.02
242	[-2.004491652067414, 0.8571367626789561, 0.0020500000937317964, -3.029203673205104]	[-2.0921512440191856, 1.098830361971219, 0.0020500000937317964, -3.029203673205104]	Right	0.02
243	[-2.0865436176724326, 1.0491458117895458, 0.0020500000937317964, -3.229203673205104]	[-2.004491652067414, 0.8571367626789561, 0.0020500000937317964, -3.029203673205104]	Left	0.02
244	[-2.2435064595973397, 0.8621627477039003, 0.0020500000937317964, -3.229203673205104]	[-2.0865436176724326, 1.0491458117895458, 0.0020500000937317964, -3.229203673205104]	Right	0.02
245	[-2.2080348244158783, 0.8088545579245304, 0.0020500000937317964, -3.229203673205104]	[-2.0865436176724326, 1.0491458117895458, 0.0020500000937317964, -3.229203673205104]	Right	0.02
246	[-2.3331612743925656, 0.8700376562134506, 0.0020500000937317964, -3.229203673205104]	[-2.0865436176724326, 1.0491458117895458, 0.0020500000937317964, -3.229203673205104]	Right	0.02
