i	f_sup	f_swg	f_swg_id	traj_h
613	[-2.546461309987219, 0.6894996777090845, 0.0020500000937317964, 1.9415926535897923]	[-2.7232602826080488, 0.40960304807553727, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
614	[-2.891297431583188, 0.7485593868401835, 0.0020500000937317964, 1.7415926535897923]	[-2.546461309987219, 0.6894996777090845, 0.0020500000937317964, 1.9415926535897923]	Right	0.02
615	[-2.6607252763619846, 0.49729211805466705, 0.0020500000937317964, 1.9415926535897923]	[-2.4167887565788657, 0.4875466413551892, 0.0020500000937317964, 2.1415926535897922]	Right	0.02
616	[-2.4059740396015776, 0.5319592115158016, 0.0020500000937317964, 1.7415926535897923]	[-2.6607252763619846, 0.49729211805466705, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
617	[-2.71180698717213, 0.5400960524450372, 0.0020500000937317964, 1.9415926535897923]	[-2.4059740396015776, 0.5319592115158016, 0.0020500000937317964, 1.7415926535897923]	Right	0.02
618	[-2.4539367266505625, 0.7047257239460727, 0.0020500000937317964, 2.1415926535897922]	[-2.71180698717213, 0.5400960524450372, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
619	[-2.6546490619642302, 0.6471535218609188, 0.0020500000937317964, 2.1415926535897922]	[-2.4539367266505625, 0.7047257239460727, 0.0020500000937317964, 2.1415926535897922]	Right	0.02
620	[-2.71180698717213, 0.5400960524450372, 0.0020500000937317964, 1.7415926535897923]	[-2.4059740396015776, 0.5319592115158016, 0.0020500000937317964, 1.7415926535897923]	Right	0.02
621	[-2.433168782465616, 0.6896311683139553, 0.0020500000937317964, 1.5415926535897924]	[-2.71180698717213, 0.5400960524450372, 0.0020500000937317964, 1.7415926535897923]	Left	0.02
622	[-2.6330835030739173, 0.6954710727742133, 0.0020500000937317964, 1.7415926535897923]	[-2.433168782465616, 0.6896311683139553, 0.0020500000937317964, 1.5415926535897924]	Right	0.02
623	[-2.7330408633780676, 0.6983910250043422, 0.0020500000937317964, 1.7415926535897923]	[-2.433168782465616, 0.6896311683139553, 0.0020500000937317964, 1.5415926535897924]	Right	0.02
624	[-2.5036751451709764, 0.8394277837282483, 0.0020500000937317964, 1.5415926535897924]	[-2.7330408633780676, 0.6983910250043422, 0.0020500000937317964, 1.7415926535897923]	Left	0.02
625	[-2.749480612809172, 0.9866679687293815, 0.0020500000937317964, 1.5415926535897924]	[-2.5036751451709764, 0.8394277837282483, 0.0020500000937317964, 1.5415926535897924]	Right	0.02
626	[-2.0222064591550586, -0.2182687532549148, 0.0020500000937317964, 2.941592653589793]	[-1.9711415884563848, -0.4569995199787029, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
627	[-2.0031363306435965, -0.4262022286708668, 0.0020500000937317964, 2.941592653589793]	[-2.0222064591550586, -0.2182687532549148, 0.0020500000937317964, 2.941592653589793]	Right	0.02
628	[-2.1298809819562545, -0.14542510466744535, 0.0020500000937317964, 2.7415926535897928]	[-2.0031363306435965, -0.4262022286708668, 0.0020500000937317964, 2.941592653589793]	Left	0.02
629	[-2.0614091222687083, -0.21032198002311234, 0.0020500000937317964, 3.141592653589793]	[-2.0031363306435965, -0.4262022286708668, 0.0020500000937317964, 2.941592653589793]	Left	0.02
630	[-2.100611785382358, -0.20237520679130988, 0.0020500000937317964, 3.141592653589793]	[-2.0031363306435965, -0.4262022286708668, 0.0020500000937317964, 2.941592653589793]	Left	0.02
631	[-2.330611785382358, -0.5023752067913099, 0.0020500000937317964, 2.941592653589793]	[-2.100611785382358, -0.20237520679130988, 0.0020500000937317964, 3.141592653589793]	Right	0.02
632	[-2.4181537735813663, -0.22954485601969082, 0.0020500000937317964, 2.941592653589793]	[-2.330611785382358, -0.5023752067913099, 0.0020500000937317964, 2.941592653589793]	Left	0.02
633	[-2.6149638937176585, -0.49575112306075464, 0.0020500000937317964, 2.7415926535897928]	[-2.4181537735813663, -0.22954485601969082, 0.0020500000937317964, 2.941592653589793]	Right	0.02
634	[-2.6465578473008997, -0.21096730663682228, 0.0020500000937317964, 2.941592653589793]	[-2.6149638937176585, -0.49575112306075464, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
635	[-2.6465578473008997, -0.21096730663682228, 0.0020500000937317964, 2.7415926535897928]	[-2.6149638937176585, -0.49575112306075464, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
636	[-2.8533900549230338, -0.34066093751418813, 0.0020500000937317964, 2.941592653589793]	[-2.6465578473008997, -0.21096730663682228, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
637	[-2.9017293800083928, -0.07577735997437157, 0.0020500000937317964, 2.7415926535897928]	[-2.8533900549230338, -0.34066093751418813, 0.0020500000937317964, 2.941592653589793]	Left	0.02
638	[-3.018554882700988, -0.352095658175237, 0.0020500000937317964, 2.7415926535897928]	[-2.9017293800083928, -0.07577735997437157, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
639	[-2.8464657203682195, -0.0991424605128906, 0.0020500000937317964, 2.5415926535897926]	[-3.018554882700988, -0.352095658175237, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
640	[-3.067520358928912, -0.0056820583588144125, 0.0020500000937317964, 2.5415926535897926]	[-3.018554882700988, -0.352095658175237, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
641	[-3.3194466624383905, -0.19681849549221417, 0.0020500000937317964, 2.7415926535897928]	[-3.067520358928912, -0.0056820583588144125, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
642	[-2.8165476151629183, -0.35623767120653416, 0.0020500000937317964, 2.5415926535897926]	[-2.6465578473008997, -0.21096730663682228, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
643	[-2.4678211062801316, -0.47456150048000123, 0.0020500000937317964, 3.141592653589793]	[-2.4181537735813663, -0.22954485601969082, 0.0020500000937317964, 2.941592653589793]	Right	0.02
644	[-2.4678211062801316, -0.22456150048000123, 0.0020500000937317964, 3.141592653589793]	[-2.4678211062801316, -0.47456150048000123, 0.0020500000937317964, 3.141592653589793]	Left	0.02
645	[-2.6978211062801316, -0.5245615004800012, 0.0020500000937317964, 2.941592653589793]	[-2.4678211062801316, -0.22456150048000123, 0.0020500000937317964, 3.141592653589793]	Right	0.02
646	[-2.834499224132543, -0.29278770536864174, 0.0020500000937317964, 3.141592653589793]	[-2.6978211062801316, -0.5245615004800012, 0.0020500000937317964, 2.941592653589793]	Left	0.02
647	[-2.2320739245528713, -0.31828205107076524, 0.0020500000937317964, 2.7415926535897928]	[-2.330611785382358, -0.5023752067913099, 0.0020500000937317964, 2.941592653589793]	Left	0.02
648	[-2.514690406165986, -0.5245050476560735, 0.0020500000937317964, 2.5415926535897926]	[-2.2320739245528713, -0.31828205107076524, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
649	[-2.521801621635265, -0.4129280311403525, 0.0020500000937317964, 2.7415926535897928]	[-2.2320739245528713, -0.31828205107076524, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
650	[-1.9435355314050782, -0.13218225531849437, 0.0020500000937317964, 2.941592653589793]	[-2.0031363306435965, -0.4262022286708668, 0.0020500000937317964, 2.941592653589793]	Left	0.02
651	[-1.6845629830801157, -0.5238777895480675, 0.0020500000937317964, 2.941592653589793]	[-1.642472057143126, -0.2702474405088272, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
652	[-1.821241100932527, -0.2921039944367081, 0.0020500000937317964, 2.941592653589793]	[-1.6845629830801157, -0.5238777895480675, 0.0020500000937317964, 2.941592653589793]	Left	0.02
653	[-1.8709084336312922, -0.5371206388970184, 0.0020500000937317964, 2.941592653589793]	[-1.821241100932527, -0.2921039944367081, 0.0020500000937317964, 2.941592653589793]	Right	0.02
654	[-2.0466564138360126, -0.2464100483538439, 0.0020500000937317964, 2.941592653589793]	[-1.8709084336312922, -0.5371206388970184, 0.0020500000937317964, 2.941592653589793]	Left	0.02
655	[-1.9976530849439502, -0.25634351489359697, 0.0020500000937317964, 2.7415926535897928]	[-1.8709084336312922, -0.5371206388970184, 0.0020500000937317964, 2.941592653589793]	Left	0.02
656	[-1.1958327498703802, -0.6360042892806813, 0.10000000149011612, 2.5415926535897926]	[-1.2874732313245585, -0.876216741411803, 0.10000000149011612, 2.5415926535897926]	Left	0.02
657	[-1.1250245997509707, -0.7450281668335695, 0.10000000149011612, 2.5415926535897926]	[-1.2874732313245585, -0.876216741411803, 0.10000000149011612, 2.5415926535897926]	Left	0.02
658	[-0.8425742888836681, -0.8056397781949448, 0.10000000149011612, 3.941592653589794]	[-0.9323739084710354, -0.46750366902888113, 0.10000000149011612, 3.941592653589794]	Right	0.02
659	[-1.0278479096244026, -0.7093398017794832, 0.10000000149011612, 4.141592653589794]	[-0.8425742888836681, -0.8056397781949448, 0.10000000149011612, 3.941592653589794]	Left	0.02
660	[-0.8595537126628232, -0.817400262953111, 0.10000000149011612, 4.341592653589794]	[-1.0278479096244026, -0.7093398017794832, 0.10000000149011612, 4.141592653589794]	Right	0.02
661	[-1.2043898342587922, -0.87645997208421, 0.10000000149011612, 4.341592653589794]	[-0.8595537126628232, -0.817400262953111, 0.10000000149011612, 4.341592653589794]	Left	0.02
662	[-1.0179820170653469, -0.9489315229795445, 0.10000000149011612, 4.541592653589794]	[-1.2043898342587922, -0.87645997208421, 0.10000000149011612, 4.341592653589794]	Right	0.02
663	[-1.2881398495684955, -1.044402699452869, 0.10000000149011612, 4.7415926535897945]	[-1.0179820170653469, -0.9489315229795445, 0.10000000149011612, 4.541592653589794]	Left	0.02
664	[-1.0179820170653469, -0.9489315229795445, 0.10000000149011612, 4.141592653589794]	[-1.2043898342587922, -0.87645997208421, 0.10000000149011612, 4.341592653589794]	Right	0.02
665	[-1.3039920860888605, -0.9316618843856154, 0.10000000149011612, 4.141592653589794]	[-1.0179820170653469, -0.9489315229795445, 0.10000000149011612, 4.141592653589794]	Left	0.02
666	[-1.0936243398868863, -1.06673746085265, 0.10000000149011612, 3.941592653589794]	[-1.3039920860888605, -0.9316618843856154, 0.10000000149011612, 4.141592653589794]	Right	0.02
667	[-1.2729633626117671, -0.8925607835158589, 0.10000000149011612, 4.141592653589794]	[-1.0936243398868863, -1.06673746085265, 0.10000000149011612, 3.941592653589794]	Left	0.02
668	[-1.0821973053039358, -0.8381326206544991, 0.10000000149011612, 4.541592653589794]	[-0.8595537126628232, -0.817400262953111, 0.10000000149011612, 4.341592653589794]	Left	0.02
669	[-0.9089027593122773, -1.0100890114329315, 0.10000000149011612, 4.7415926535897945]	[-1.0821973053039358, -0.8381326206544991, 0.10000000149011612, 4.541592653589794]	Right	0.02
670	[-1.1558762078425247, -1.1173462523124045, 0.10000000149011612, 4.7415926535897945]	[-0.9089027593122773, -1.0100890114329315, 0.10000000149011612, 4.7415926535897945]	Left	0.02
671	[-1.2105268115628063, -0.9588744519408282, 0.10000000149011612, 4.7415926535897945]	[-0.9089027593122773, -1.0100890114329315, 0.10000000149011612, 4.7415926535897945]	Left	0.02
672	[-0.96063341080243, -0.9515745713655057, 0.10000000149011612, 4.541592653589794]	[-1.2105268115628063, -0.9588744519408282, 0.10000000149011612, 4.7415926535897945]	Right	0.02
673	[-1.2069958432995451, -0.9090827856404458, 0.10000000149011612, 4.541592653589794]	[-0.96063341080243, -0.9515745713655057, 0.10000000149011612, 4.541592653589794]	Left	0.02
674	[-0.9708314393764444, -1.0107015551648133, 0.10000000149011612, 4.541592653589794]	[-1.2069958432995451, -0.9090827856404458, 0.10000000149011612, 4.541592653589794]	Right	0.02
675	[-1.2171938718735595, -0.9682097694397533, 0.10000000149011612, 4.541592653589794]	[-0.9708314393764444, -1.0107015551648133, 0.10000000149011612, 4.541592653589794]	Left	0.02
676	[-0.8715103940092424, -0.9285624767273077, 0.10000000149011612, 3.941592653589794]	[-1.0278479096244026, -0.7093398017794832, 0.10000000149011612, 4.141592653589794]	Right	0.02
677	[-1.092651819294953, -0.7974271648444878, 0.10000000149011612, 4.141592653589794]	[-0.8715103940092424, -0.9285624767273077, 0.10000000149011612, 3.941592653589794]	Left	0.02
678	[-1.1403888198716365, -0.9183452312197888, 0.10000000149011612, 3.941592653589794]	[-0.8715103940092424, -0.9285624767273077, 0.10000000149011612, 3.941592653589794]	Left	0.02
679	[-0.8595537126628232, -0.817400262953111, 0.10000000149011612, 3.941592653589794]	[-1.0278479096244026, -0.7093398017794832, 0.10000000149011612, 4.141592653589794]	Right	0.02
680	[-1.218023659303373, -0.7616196662976856, 0.10000000149011612, 3.7415926535897936]	[-0.8425742888836681, -0.8056397781949448, 0.10000000149011612, 3.941592653589794]	Left	0.02
681	[-1.1821558547583968, -0.7964550017650439, 0.10000000149011612, 3.7415926535897936]	[-0.8425742888836681, -0.8056397781949448, 0.10000000149011612, 3.941592653589794]	Left	0.02
682	[-1.0622832496344667, -1.0779342346416496, 0.10000000149011612, 3.941592653589794]	[-1.1821558547583968, -0.7964550017650439, 0.10000000149011612, 3.7415926535897936]	Right	0.02
683	[-1.128310098827241, -1.1231056325132522, 0.10000000149011612, 3.7415926535897936]	[-1.1821558547583968, -0.7964550017650439, 0.10000000149011612, 3.7415926535897936]	Right	0.02
684	[-1.2907587304008288, -0.9919170579350187, 0.10000000149011612, 3.7415926535897936]	[-1.128310098827241, -1.1231056325132522, 0.10000000149011612, 3.7415926535897936]	Left	0.02
685	[-1.2412385935062482, -0.9580385095313166, 0.10000000149011612, 3.941592653589794]	[-1.128310098827241, -1.1231056325132522, 0.10000000149011612, 3.7415926535897936]	Left	0.02
686	[-1.2907587304008288, -0.9919170579350187, 0.10000000149011612, 3.941592653589794]	[-1.128310098827241, -1.1231056325132522, 0.10000000149011612, 3.7415926535897936]	Left	0.02
687	[-0.7530348857461546, -0.6416803463656724, 0.10000000149011612, 3.941592653589794]	[-0.9323739084710354, -0.46750366902888113, 0.10000000149011612, 3.941592653589794]	Right	0.02
688	[-0.18294414618969124, -0.07556867015522872, 0.20000000298023224, 3.5415926535897935]	[-0.2745846276438695, 0.16464378197589294, 0.20000000298023224, 3.7415926535897936]	Right	0.02
689	[-0.26082781465142135, 0.10864352864534829, 0.20000000298023224, 3.3415926535897933]	[-0.18294414618969124, -0.07556867015522872, 0.20000000298023224, 3.5415926535897935]	Left	0.02
690	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.141592653589793]	[-0.24228810452874666, 0.09132658231738988, 0.20000000298023224, 3.3415926535897933]	Left	0.02
691	[-0.2832179760172845, 0.049260057733341855, 0.20000000298023224, 3.141592653589793]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.141592653589793]	Right	0.02
692	[-0.16321797601728447, 0.049260057733341855, 0.20000000298023224, 3.3415926535897933]	[-0.22321797601728444, 0.29926005773334186, 0.20000000298023224, 3.141592653589793]	Right	0.02
693	[-0.291955437227512, 0.3363432267777003, 0.20000000298023224, 3.141592653589793]	[-0.24228810452874666, 0.09132658231738988, 0.20000000298023224, 3.3415926535897933]	Left	0.02
694	[-0.23195543722751202, 0.0363432267777003, 0.20000000298023224, 3.3415926535897933]	[-0.291955437227512, 0.3363432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
695	[-0.29195543722751205, 0.08634322677770029, 0.20000000298023224, 3.141592653589793]	[-0.291955437227512, 0.3363432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
696	[-0.23195543722751202, 0.3363432267777003, 0.20000000298023224, 3.3415926535897933]	[-0.29195543722751205, 0.08634322677770029, 0.20000000298023224, 3.141592653589793]	Left	0.02
697	[-0.23195543722751202, 0.13634322677770028, 0.20000000298023224, 2.941592653589793]	[-0.291955437227512, 0.3363432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
698	[-0.18228810452874664, 0.3813598712380107, 0.20000000298023224, 2.7415926535897928]	[-0.23195543722751202, 0.13634322677770028, 0.20000000298023224, 2.941592653589793]	Left	0.02
699	[-0.18228810452874664, 0.3813598712380107, 0.20000000298023224, 3.141592653589793]	[-0.23195543722751202, 0.13634322677770028, 0.20000000298023224, 2.941592653589793]	Left	0.02
700	[-0.23195543722751202, 0.0363432267777003, 0.20000000298023224, 3.141592653589793]	[-0.291955437227512, 0.3363432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
701	[-0.23195543722751202, 0.08634322677770029, 0.20000000298023224, 3.3415926535897933]	[-0.291955437227512, 0.3363432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
702	[-0.29195543722751205, 0.0363432267777003, 0.20000000298023224, 3.141592653589793]	[-0.291955437227512, 0.3363432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
703	[-0.291955437227512, 0.2863432267777003, 0.20000000298023224, 3.141592653589793]	[-0.29195543722751205, 0.0363432267777003, 0.20000000298023224, 3.141592653589793]	Left	0.02
704	[-0.23195543722751202, 0.08634322677770029, 0.20000000298023224, 3.3415926535897933]	[-0.291955437227512, 0.2863432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
705	[-0.23195543722751202, 0.0363432267777003, 0.20000000298023224, 2.941592653589793]	[-0.291955437227512, 0.2863432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
706	[-0.23195543722751202, 0.08634322677770029, 0.20000000298023224, 2.941592653589793]	[-0.291955437227512, 0.2863432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
707	[-0.29195543722751205, 0.0363432267777003, 0.20000000298023224, 3.141592653589793]	[-0.291955437227512, 0.2863432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
708	[-0.23195543722751202, -0.01365677322229969, 0.20000000298023224, 2.941592653589793]	[-0.291955437227512, 0.2863432267777003, 0.20000000298023224, 3.141592653589793]	Right	0.02
709	[-0.18228810452874664, 0.23135987123801072, 0.20000000298023224, 3.141592653589793]	[-0.23195543722751202, -0.01365677322229969, 0.20000000298023224, 2.941592653589793]	Left	0.02
710	[-0.1334175763980252, 0.17043638249824494, 0.20000000298023224, 2.941592653589793]	[-0.23195543722751202, -0.01365677322229969, 0.20000000298023224, 2.941592653589793]	Left	0.02
711	[-0.1723546379889936, 0.28036320013007276, 0.20000000298023224, 2.941592653589793]	[-0.23195543722751202, -0.01365677322229969, 0.20000000298023224, 2.941592653589793]	Left	0.02
712	[-0.1922215710684997, 0.18235654234594864, 0.20000000298023224, 3.141592653589793]	[-0.23195543722751202, -0.01365677322229969, 0.20000000298023224, 2.941592653589793]	Left	0.02
713	[-0.24109209919922114, 0.2432800310857144, 0.20000000298023224, 2.7415926535897928]	[-0.23195543722751202, -0.01365677322229969, 0.20000000298023224, 2.941592653589793]	Left	0.02
714	[-0.291955437227512, 0.3363432267777003, 0.20000000298023224, 3.141592653589793]	[-0.29195543722751205, 0.0363432267777003, 0.20000000298023224, 3.141592653589793]	Left	0.02
715	[-0.23195543722751202, 0.2863432267777003, 0.20000000298023224, 2.941592653589793]	[-0.29195543722751205, 0.0363432267777003, 0.20000000298023224, 3.141592653589793]	Left	0.02
716	[-0.25265623817417093, 0.3754675675767539, 0.20000000298023224, 2.7415926535897928]	[-0.15411837734468414, 0.5595607232972986, 0.20000000298023224, 2.941592653589793]	Right	0.02
717	[-0.26477927464197953, 0.7063044337008305, 0.20000000298023224, 2.7415926535897928]	[-0.25265623817417093, 0.3754675675767539, 0.20000000298023224, 2.7415926535897928]	Left	0.02
718	[-0.28425019175741206, 0.6602513840006863, 0.20000000298023224, 2.941592653589793]	[-0.25265623817417093, 0.3754675675767539, 0.20000000298023224, 2.7415926535897928]	Left	0.02
719	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	[-0.28425019175741206, 0.6602513840006863, 0.20000000298023224, 2.941592653589793]	Right	0.02
720	[-0.12249528456836717, 0.6102147276548744, 0.20000000298023224, 2.7415926535897928]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
721	[-0.1972298613239728, 0.5875267784932492, 0.20000000298023224, 2.7415926535897928]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
722	[-0.26986504360882874, 0.6725216624242585, 0.20000000298023224, 2.941592653589793]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
723	[-0.2135516867332808, 0.7029979784320567, 0.20000000298023224, 2.941592653589793]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
724	[-0.23302260384871332, 0.6569449287319125, 0.20000000298023224, 2.5415926535897926]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
725	[-0.28723656625351157, 0.7341514458167488, 0.20000000298023224, 2.941592653589793]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
726	[-0.10302436745293461, 0.6562677773550186, 0.20000000298023224, 2.5415926535897926]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
727	[-0.26986504360882874, 0.6725216624242585, 0.20000000298023224, 2.7415926535897928]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
728	[-0.5985345749220876, 0.4857695829543828, 0.10000000149011612, 2.7415926535897928]	[-0.26986504360882874, 0.6725216624242585, 0.20000000298023224, 2.7415926535897928]	Right	0.064
729	[-0.6864418853808767, 0.7400770833705169, 0.10000000149011612, 2.5415926535897926]	[-0.5985345749220876, 0.4857695829543828, 0.10000000149011612, 2.7415926535897928]	Left	0.02
730	[-0.7993703800598839, 0.5750099603885813, 0.10000000149011612, 2.7415926535897928]	[-0.6864418853808767, 0.7400770833705169, 0.10000000149011612, 2.5415926535897926]	Right	0.02
731	[-0.7767503712383268, 0.7825872597276774, 0.10000000149011612, 2.5415926535897926]	[-0.7993703800598839, 0.5750099603885813, 0.10000000149011612, 2.7415926535897928]	Left	0.02
732	[-0.8401587290227533, 0.5836415883420396, 0.10000000149011612, 2.3415926535897924]	[-0.7767503712383268, 0.7825872597276774, 0.10000000149011612, 2.5415926535897926]	Right	0.02
733	[-1.0795060573465598, 0.7473879056266001, 0.10000000149011612, 2.3415926535897924]	[-0.7767503712383268, 0.7825872597276774, 0.10000000149011612, 2.5415926535897926]	Right	0.02
734	[-1.0664714002708278, 0.6778890012113644, 0.10000000149011612, 2.3415926535897924]	[-0.7767503712383268, 0.7825872597276774, 0.10000000149011612, 2.5415926535897926]	Right	0.02
735	[-0.8488905169544645, 0.6088885087922835, 0.10000000149011612, 2.3415926535897924]	[-0.6864418853808767, 0.7400770833705169, 0.10000000149011612, 2.5415926535897926]	Right	0.02
736	[-0.6336836896846075, 0.817900521596433, 0.10000000149011612, 2.5415926535897926]	[-0.8488905169544645, 0.6088885087922835, 0.10000000149011612, 2.3415926535897924]	Left	0.02
737	[-0.9383681888903552, 0.5489406462371171, 0.10000000149011612, 2.3415926535897924]	[-0.6864418853808767, 0.7400770833705169, 0.10000000149011612, 2.5415926535897926]	Right	0.02
738	[-0.7172267636046445, 0.6800759581199369, 0.10000000149011612, 2.3415926535897924]	[-0.9383681888903552, 0.5489406462371171, 0.10000000149011612, 2.3415926535897924]	Left	0.02
739	[-0.9203041783929402, 0.8174060844684643, 0.10000000149011612, 2.1415926535897922]	[-0.9383681888903552, 0.5489406462371171, 0.10000000149011612, 2.3415926535897924]	Left	0.02
740	[-1.2699998888915742, 0.806780169973444, 0.10000000149011612, 2.1415926535897922]	[-0.9203041783929402, 0.8174060844684643, 0.10000000149011612, 2.1415926535897922]	Right	0.02
741	[-1.0272140043375115, 0.891367487352005, 0.10000000149011612, 2.1415926535897922]	[-1.2699998888915742, 0.806780169973444, 0.10000000149011612, 2.1415926535897922]	Left	0.02
742	[-1.2916119811262998, 0.84043900936576, 0.10000000149011612, 2.1415926535897922]	[-1.0272140043375115, 0.891367487352005, 0.10000000149011612, 2.1415926535897922]	Right	0.02
743	[-1.2796552997798807, 0.7292767955915633, 0.10000000149011612, 1.9415926535897923]	[-1.0272140043375115, 0.891367487352005, 0.10000000149011612, 2.1415926535897922]	Right	0.02
744	[-1.0000435739897127, 0.8379841219345652, 0.10000000149011612, 1.9415926535897923]	[-1.2796552997798807, 0.7292767955915633, 0.10000000149011612, 1.9415926535897923]	Left	0.02
745	[-1.2375817505394857, 0.7562919108849703, 0.10000000149011612, 2.3415926535897924]	[-1.0272140043375115, 0.891367487352005, 0.10000000149011612, 2.1415926535897922]	Right	0.02
746	[-1.2927626163553558, 0.9347718034437986, 0.10000000149011612, 2.3415926535897924]	[-1.0272140043375115, 0.891367487352005, 0.10000000149011612, 2.1415926535897922]	Right	0.02
747	[-0.2503941264933962, 0.7185747121244028, 0.20000000298023224, 2.941592653589793]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
748	[-0.2135516867332808, 0.7029979784320567, 0.20000000298023224, 2.5415926535897926]	[-0.27511352978570297, 0.4033145796926722, 0.20000000298023224, 2.7415926535897928]	Left	0.02
749	[-0.2668786691127292, 0.598621600608196, 0.20000000298023224, 2.5415926535897926]	[-0.25265623817417093, 0.3754675675767539, 0.20000000298023224, 2.7415926535897928]	Left	0.02
750	[-0.13583073548157565, 0.6517858657776194, 0.20000000298023224, 2.7415926535897928]	[-0.25265623817417093, 0.3754675675767539, 0.20000000298023224, 2.7415926535897928]	Left	0.02
751	[-0.10003799295683513, 0.582367715538956, 0.20000000298023224, 2.941592653589793]	[-0.25265623817417093, 0.3754675675767539, 0.20000000298023224, 2.7415926535897928]	Left	0.02
752	[-0.23003622935261384, 0.58304486691585, 0.20000000298023224, 2.5415926535897926]	[-0.25265623817417093, 0.3754675675767539, 0.20000000298023224, 2.7415926535897928]	Left	0.02
753	[-0.16879805747743135, 0.594882566387078, 0.20000000298023224, 2.3415926535897924]	[-0.2226438134085872, 0.2682319356388697, 0.20000000298023224, 2.5415926535897926]	Left	0.02
754	[-0.27046687309650613, 0.41249985906367365, 0.20000000298023224, 2.5415926535897926]	[-0.16879805747743135, 0.594882566387078, 0.20000000298023224, 2.3415926535897924]	Right	0.02
755	[-0.21183981623871495, 0.6752980101305968, 0.20000000298023224, 2.5415926535897926]	[-0.27046687309650613, 0.41249985906367365, 0.20000000298023224, 2.5415926535897926]	Left	0.02
756	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	[-0.21183981623871495, 0.6752980101305968, 0.20000000298023224, 2.5415926535897926]	Right	0.02
757	[-0.16557982223297715, 0.7222646251717025, 0.20000000298023224, 2.5415926535897926]	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	Left	0.02
758	[-0.15758028606188762, 0.7857942042750417, 0.20000000298023224, 2.3415926535897924]	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	Left	0.02
759	[-0.15758028606188762, 0.7857942042750417, 0.20000000298023224, 2.5415926535897926]	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	Left	0.02
760	[-0.10184374931411438, 0.7284057170030798, 0.20000000298023224, 2.5415926535897926]	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	Left	0.02
761	[-0.08997455328240694, 0.5726523151604206, 0.20000000298023224, 2.1415926535897922]	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	Left	0.02
762	[-0.2014476267779533, 0.6874292897043444, 0.20000000298023224, 2.3415926535897924]	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	Left	0.02
763	[-0.2014476267779533, 0.6874292897043444, 0.20000000298023224, 2.1415926535897922]	[-0.2752481740231415, 0.47635233874495897, 0.20000000298023224, 2.3415926535897924]	Left	0.02
