i	f_sup	f_swg	f_swg_id	traj_h
798	[2.4572237727801154, -1.7606292719517427, 0.0020500000937317964, -0.22920367320510338]	[2.485895294480003, -1.5538009763937777, 0.0020500000937317964, -0.4292036732051034]	Left	0.02
799	[2.5521675076486443, -1.5291434468798508, 0.0020500000937317964, -0.4292036732051034]	[2.2181850485145946, -1.7062189025217125, 0.0020500000937317964, -0.4292036732051034]	Right	0.02
800	[2.414380294729675, -1.6860341220521586, 0.0020500000937317964, -0.6292036732051034]	[2.5521675076486443, -1.5291434468798508, 0.0020500000937317964, -0.4292036732051034]	Left	0.02
801	[2.485895294480003, -1.5538009763937777, 0.0020500000937317964, -0.22920367320510338]	[2.2181850485145946, -1.7062189025217125, 0.0020500000937317964, -0.4292036732051034]	Right	0.02
802	[2.5151194291598964, -1.8686754751265449, 0.0020500000937317964, -0.029203673205103364]	[2.485895294480003, -1.5538009763937777, 0.0020500000937317964, -0.22920367320510338]	Left	0.02
803	[0.8853640999678745, -0.525765611243922, 0.0020500000937317964, -0.8292036732051034]	[1.0030643234189436, -0.3640663304800039, 0.0020500000937317964, -0.6292036732051034]	Left	0.02
804	[1.2619387461570128, -0.49272721165306316, 0.0020500000937317964, -0.8292036732051034]	[0.8853640999678745, -0.525765611243922, 0.0020500000937317964, -0.8292036732051034]	Right	0.02
805	[0.5625875663566557, -0.43741635766398174, 0.0020500000937317964, -0.22920367320510338]	[0.6458169336660842, -0.2555568722988454, 0.0020500000937317964, -0.4292036732051034]	Left	0.02
806	[0.7167728531177471, -0.21667465941374164, 0.0020500000937317964, -0.22920367320510338]	[0.5625875663566557, -0.43741635766398174, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
807	[0.7557267583528748, -0.22576274320146514, 0.0020500000937317964, -0.4292036732051034]	[0.5625875663566557, -0.43741635766398174, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
808	[0.7997990307990418, -0.4658827856832014, 0.0020500000937317964, -0.22920367320510338]	[0.7557267583528748, -0.22576274320146514, 0.0020500000937317964, -0.4292036732051034]	Left	0.02
809	[0.5763248617791912, -0.47358316105634113, 0.0020500000937317964, -0.22920367320510338]	[0.7557267583528748, -0.22576274320146514, 0.0020500000937317964, -0.4292036732051034]	Left	0.02
810	[0.7270552366529872, -0.43259103875943006, 0.0020500000937317964, -0.6292036732051034]	[0.7557267583528748, -0.22576274320146514, 0.0020500000937317964, -0.4292036732051034]	Left	0.02
811	[0.7946806635880026, -0.23485082698918863, 0.0020500000937317964, -0.22920367320510338]	[0.5625875663566557, -0.43741635766398174, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
812	[0.5609572321772358, -0.18032232426284772, 0.0020500000937317964, -0.22920367320510338]	[0.5625875663566557, -0.43741635766398174, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
813	[0.6129015763264379, -0.39781205990779545, 0.0020500000937317964, -0.22920367320510338]	[0.5609572321772358, -0.18032232426284772, 0.0020500000937317964, -0.22920367320510338]	Left	0.02
814	[0.8449946735577848, -0.19524652923300234, 0.0020500000937317964, -0.22920367320510338]	[0.6129015763264379, -0.39781205990779545, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
815	[0.6583419952650553, -0.20304253373215642, 0.0020500000937317964, -0.22920367320510338]	[0.6129015763264379, -0.39781205990779545, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
816	[0.6697020999997096, -0.15435015218824666, 0.0020500000937317964, -0.22920367320510338]	[0.6129015763264379, -0.39781205990779545, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
817	[0.7606003493840395, -0.38092797162091785, 0.0020500000937317964, -0.029203673205103364]	[0.6697020999997096, -0.15435015218824666, 0.0020500000937317964, -0.22920367320510338]	Left	0.02
818	[0.9992621347739723, -0.08777178083776271, 0.0020500000937317964, 0.17079632679489665]	[0.7606003493840395, -0.38092797162091785, 0.0020500000937317964, -0.029203673205103364]	Right	0.02
819	[0.9478234785068327, -0.13629048487477355, 0.0020500000937317964, -0.029203673205103364]	[0.7606003493840395, -0.38092797162091785, 0.0020500000937317964, -0.029203673205103364]	Right	0.02
820	[0.8820091578640846, -0.3344532341449973, 0.0020500000937317964, -0.029203673205103364]	[0.9478234785068327, -0.13629048487477355, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
821	[0.9078405343851724, -0.135122503982722, 0.0020500000937317964, -0.029203673205103364]	[0.7606003493840395, -0.38092797162091785, 0.0020500000937317964, -0.029203673205103364]	Right	0.02
822	[1.0390209821205965, -0.439082518017354, 0.0020500000937317964, -0.029203673205103364]	[0.9078405343851724, -0.135122503982722, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
823	[1.1062952788784088, -0.19094108859505504, 0.0020500000937317964, -0.22920367320510338]	[1.0390209821205965, -0.439082518017354, 0.0020500000937317964, -0.029203673205103364]	Right	0.02
824	[0.8990806776947858, -0.4349945848951735, 0.0020500000937317964, 0.17079632679489665]	[0.9078405343851724, -0.135122503982722, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
825	[0.9636322221135837, -0.2209079246074574, 0.0020500000937317964, 0.17079632679489665]	[0.8990806776947858, -0.4349945848951735, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
826	[1.1046689808374899, -0.45027364281454835, 0.0020500000937317964, 0.17079632679489665]	[0.9636322221135837, -0.2209079246074574, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
827	[1.2803322758647635, -0.11554628095095487, 0.0020500000937317964, -0.029203673205103364]	[1.1046689808374899, -0.45027364281454835, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
828	[1.2744923714045058, -0.31546100155925594, 0.0020500000937317964, -0.22920367320510338]	[1.2803322758647635, -0.11554628095095487, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
829	[1.334466787586996, -0.31721297289733325, 0.0020500000937317964, -0.029203673205103364]	[1.2803322758647635, -0.11554628095095487, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
830	[1.5702086207468, -0.12401414241832862, 0.0020500000937317964, -0.22920367320510338]	[1.334466787586996, -0.31721297289733325, 0.0020500000937317964, -0.029203673205103364]	Right	0.02
831	[1.466337343955491, -0.30515154291238245, 0.0020500000937317964, -0.029203673205103364]	[1.5702086207468, -0.12401414241832862, 0.0020500000937317964, -0.22920367320510338]	Left	0.02
832	[1.4032010604598728, -0.01909286332295901, 0.0020500000937317964, 0.17079632679489665]	[1.334466787586996, -0.31721297289733325, 0.0020500000937317964, -0.029203673205103364]	Right	0.02
833	[1.6315721547278679, -0.2841336965974537, 0.0020500000937317964, -0.029203673205103364]	[1.4032010604598728, -0.01909286332295901, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
834	[1.740289371722405, 0.012818432084868991, 0.0020500000937317964, -0.029203673205103364]	[1.6315721547278679, -0.2841336965974537, 0.0020500000937317964, -0.029203673205103364]	Right	0.02
835	[1.9129127396945538, -0.24233088268973924, 0.0020500000937317964, -0.22920367320510338]	[1.740289371722405, 0.012818432084868991, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
836	[1.674475051079657, -0.1853443171853547, 0.0020500000937317964, 0.17079632679489665]	[1.740289371722405, 0.012818432084868991, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
837	[1.0254714862226364, -0.1087655801765921, 0.0020500000937317964, 0.37079632679489666]	[0.8990806776947858, -0.4349945848951735, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
838	[1.190101157723672, -0.3666358406981595, 0.0020500000937317964, 0.5707963267948967]	[1.0254714862226364, -0.1087655801765921, 0.0020500000937317964, 0.37079632679489666]	Left	0.02
839	[1.2465463968772166, -0.29104526604166436, 0.0020500000937317964, 0.5707963267948967]	[1.0254714862226364, -0.1087655801765921, 0.0020500000937317964, 0.37079632679489666]	Left	0.02
840	[1.0609825613217079, -0.11309565819177864, 0.0020500000937317964, 0.7707963267948967]	[1.2465463968772166, -0.29104526604166436, 0.0020500000937317964, 0.5707963267948967]	Right	0.02
841	[1.3355890913844324, -0.19489574160805612, 0.0020500000937317964, 0.7707963267948967]	[1.0609825613217079, -0.11309565819177864, 0.0020500000937317964, 0.7707963267948967]	Left	0.02
842	[1.3264043149545313, 0.14468582426667265, 0.0020500000937317964, 0.5707963267948968]	[1.3355890913844324, -0.19489574160805612, 0.0020500000937317964, 0.7707963267948967]	Right	0.02
843	[1.4884950067149731, -0.10775547117569628, 0.0020500000937317964, 0.7707963267948967]	[1.3264043149545313, 0.14468582426667265, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
844	[1.6280031026339754, 0.10066115765476553, 0.0020500000937317964, 0.5707963267948968]	[1.3264043149545313, 0.14468582426667265, 0.0020500000937317964, 0.5707963267948968]	Left	0.02
845	[1.2966776022409325, 0.04611441588045162, 0.0020500000937317964, 0.5707963267948968]	[1.3355890913844324, -0.19489574160805612, 0.0020500000937317964, 0.7707963267948967]	Right	0.02
846	[1.1532063840610278, -0.0932269259889815, 0.0020500000937317964, 0.9707963267948967]	[1.3355890913844324, -0.19489574160805612, 0.0020500000937317964, 0.7707963267948967]	Right	0.02
847	[1.4611759329995537, -0.08582713365399822, 0.0020500000937317964, 0.9707963267948967]	[1.1532063840610278, -0.0932269259889815, 0.0020500000937317964, 0.9707963267948967]	Left	0.02
848	[1.2700394958661538, 0.1660991698554802, 0.0020500000937317964, 0.7707963267948967]	[1.4611759329995537, -0.08582713365399822, 0.0020500000937317964, 0.9707963267948967]	Right	0.02
849	[1.4872575386569165, 0.028562549691429462, 0.0020500000937317964, 0.9707963267948967]	[1.2700394958661538, 0.1660991698554802, 0.0020500000937317964, 0.7707963267948967]	Left	0.02
850	[1.5794813613962366, 0.04843128189422659, 0.0020500000937317964, 0.7707963267948967]	[1.2700394958661538, 0.1660991698554802, 0.0020500000937317964, 0.7707963267948967]	Left	0.02
851	[1.483181384980775, 0.23370490263496108, 0.0020500000937317964, 0.7707963267948967]	[1.5794813613962366, 0.04843128189422659, 0.0020500000937317964, 0.7707963267948967]	Right	0.02
852	[1.1619590794986554, -0.04825938148760184, 0.0020500000937317964, 0.37079632679489666]	[1.2465463968772166, -0.29104526604166436, 0.0020500000937317964, 0.5707963267948967]	Right	0.02
853	[1.4021976658680908, -0.16944280287524585, 0.0020500000937317964, 0.37079632679489666]	[1.1619590794986554, -0.04825938148760184, 0.0020500000937317964, 0.37079632679489666]	Left	0.02
854	[1.2738037698147224, -0.0047764509504009955, 0.0020500000937317964, 0.17079632679489665]	[1.4021976658680908, -0.16944280287524585, 0.0020500000937317964, 0.37079632679489666]	Right	0.02
855	[1.3162955555397826, -0.251138883447516, 0.0020500000937317964, -0.029203673205103364]	[1.2738037698147224, -0.0047764509504009955, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
856	[1.5514473505821407, -0.2613189270798836, 0.0020500000937317964, 0.37079632679489666]	[1.2738037698147224, -0.0047764509504009955, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
857	[1.628624947437073, 0.03691524021772424, 0.0020500000937317964, 0.37079632679489666]	[1.5514473505821407, -0.2613189270798836, 0.0020500000937317964, 0.37079632679489666]	Right	0.02
858	[1.8688635338065085, -0.08426818116991977, 0.0020500000937317964, 0.17079632679489665]	[1.628624947437073, 0.03691524021772424, 0.0020500000937317964, 0.37079632679489666]	Left	0.02
859	[1.9164183639352823, 0.22836345211664236, 0.0020500000937317964, -0.029203673205103364]	[1.8688635338065085, -0.08426818116991977, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
860	[2.061523543123806, 0.1519142076948277, 0.0020500000937317964, -0.029203673205103364]	[1.8688635338065085, -0.08426818116991977, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
861	[1.4936765069377054, -0.22054479772547267, 0.0020500000937317964, -0.029203673205103364]	[1.2738037698147224, -0.0047764509504009955, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
862	[0.8990806776947858, -0.4349945848951735, 0.0020500000937317964, -0.029203673205103364]	[0.9078405343851724, -0.135122503982722, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
863	[1.0390209821205965, -0.439082518017354, 0.0020500000937317964, -0.22920367320510338]	[0.9078405343851724, -0.135122503982722, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
864	[1.1818461641470335, -0.26703320131102365, 0.0020500000937317964, -0.029203673205103364]	[1.0390209821205965, -0.439082518017354, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
865	[1.3544695321191822, -0.5221825160856319, 0.0020500000937317964, -0.22920367320510338]	[1.1818461641470335, -0.26703320131102365, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
866	[1.4810610183798, -0.24366035250375861, 0.0020500000937317964, -0.22920367320510338]	[1.3544695321191822, -0.5221825160856319, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
867	[1.586562629350529, -0.3196169854108388, 0.0020500000937317964, -0.029203673205103364]	[1.3544695321191822, -0.5221825160856319, 0.0020500000937317964, -0.22920367320510338]	Right	0.02
868	[1.5778027726601425, -0.6194890663232904, 0.0020500000937317964, 0.17079632679489665]	[1.586562629350529, -0.3196169854108388, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
869	[1.7704627819774401, -0.3833066774585429, 0.0020500000937317964, 0.17079632679489665]	[1.5778027726601425, -0.6194890663232904, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
870	[2.0396080055998462, -0.5905766670886026, 0.0020500000937317964, 0.37079632679489666]	[1.7704627819774401, -0.3833066774585429, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
871	[1.8749783340988107, -0.33270640656703515, 0.0020500000937317964, 0.17079632679489665]	[2.0396080055998462, -0.5905766670886026, 0.0020500000937317964, 0.37079632679489666]	Right	0.02
872	[2.1349034901786124, -0.33894445408935603, 0.0020500000937317964, 0.37079632679489666]	[2.0396080055998462, -0.5905766670886026, 0.0020500000937317964, 0.37079632679489666]	Right	0.02
873	[2.4217440308464093, -0.44200998775316636, 0.0020500000937317964, 0.17079632679489665]	[2.1349034901786124, -0.33894445408935603, 0.0020500000937317964, 0.37079632679489666]	Left	0.02
874	[2.54813483937426, -0.11578098303458495, 0.0020500000937317964, 0.17079632679489665]	[2.4217440308464093, -0.44200998775316636, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
875	[1.8129545677025003, -0.629669109955658, 0.0020500000937317964, -0.029203673205103364]	[1.7704627819774401, -0.3833066774585429, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
876	[1.9594158870458969, -0.6551461964490473, 0.0020500000937317964, 0.37079632679489666]	[1.7704627819774401, -0.3833066774585429, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
877	[2.0481063627448584, -0.6398491535880255, 0.0020500000937317964, 0.17079632679489665]	[1.7704627819774401, -0.3833066774585429, 0.0020500000937317964, 0.17079632679489665]	Left	0.02
878	[2.182995528417721, -0.3628926353688671, 0.0020500000937317964, 0.37079632679489666]	[2.0481063627448584, -0.6398491535880255, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
879	[2.2357805096026895, -0.6642458264276354, 0.0020500000937317964, 0.37079632679489666]	[2.182995528417721, -0.3628926353688671, 0.0020500000937317964, 0.37079632679489666]	Left	0.02
880	[2.257558655295099, -0.33390401501073325, 0.0020500000937317964, 0.37079632679489666]	[2.2357805096026895, -0.6642458264276354, 0.0020500000937317964, 0.37079632679489666]	Right	0.02
881	[2.3103436364800674, -0.6352572060695015, 0.0020500000937317964, 0.17079632679489665]	[2.257558655295099, -0.33390401501073325, 0.0020500000937317964, 0.37079632679489666]	Left	0.02
882	[2.0732399179641177, -0.4325611790163191, 0.0020500000937317964, 0.37079632679489666]	[2.0481063627448584, -0.6398491535880255, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
883	[2.126024899149086, -0.7339143700750874, 0.0020500000937317964, 0.17079632679489665]	[2.0732399179641177, -0.4325611790163191, 0.0020500000937317964, 0.37079632679489666]	Left	0.02
884	[2.2524157076769367, -0.407685365356506, 0.0020500000937317964, -0.029203673205103364]	[2.126024899149086, -0.7339143700750874, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
885	[2.476477731916225, -0.6143159760941035, 0.0020500000937317964, -0.22920367320510338]	[2.2524157076769367, -0.407685365356506, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
886	[2.385056131527425, -0.6616666992390627, 0.0020500000937317964, -0.22920367320510338]	[2.2524157076769367, -0.407685365356506, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
887	[2.190576443567884, -0.5198277097873714, 0.0020500000937317964, -0.029203673205103364]	[2.126024899149086, -0.7339143700750874, 0.0020500000937317964, 0.17079632679489665]	Right	0.02
888	[2.2817739471816476, -0.8226197429299518, 0.0020500000937317964, 0.17079632679489665]	[2.190576443567884, -0.5198277097873714, 0.0020500000937317964, -0.029203673205103364]	Left	0.02
