i	f_sup	f_swg	f_swg_id	traj_h
152	[2.3972653726764683, 1.674183111528392, 0.0020500000937317964, 2.1415926535897922]	[2.307465753089101, 1.3360470023623285, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
153	[2.4927393738298353, 1.43234697877779, 0.0020500000937317964, 2.1415926535897922]	[2.307465753089101, 1.3360470023623285, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
154	[2.3892658365053787, 1.610653532425053, 0.0020500000937317964, 2.1415926535897922]	[2.307465753089101, 1.3360470023623285, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
155	[2.2209716395437993, 1.5025930712514253, 0.0020500000937317964, 2.3415926535897924]	[2.3892658365053787, 1.610653532425053, 0.0020500000937317964, 2.1415926535897922]	Right	0.02
156	[2.322640455162874, 1.6849757785748296, 0.0020500000937317964, 2.1415926535897922]	[2.2209716395437993, 1.5025930712514253, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
157	[2.436178466813656, 1.7116050840555748, 0.0020500000937317964, 2.5415926535897926]	[2.2209716395437993, 1.5025930712514253, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
158	[2.344537985359478, 1.471392631924453, 0.0020500000937317964, 2.5415926535897926]	[2.436178466813656, 1.7116050840555748, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
159	[2.337138193024495, 1.779362180862979, 0.0020500000937317964, 2.3415926535897924]	[2.344537985359478, 1.471392631924453, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
160	[2.5139307273779887, 1.7189933163973563, 0.0020500000937317964, 2.5415926535897926]	[2.344537985359478, 1.471392631924453, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
161	[2.34191949395113, 1.7155097011816935, 0.0020500000937317964, 2.7415926535897928]	[2.344537985359478, 1.471392631924453, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
162	[2.225093991258535, 1.4391914029808281, 0.0020500000937317964, 2.7415926535897928]	[2.34191949395113, 1.7155097011816935, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
163	[2.3971831535913033, 1.6921446006431746, 0.0020500000937317964, 2.7415926535897928]	[2.225093991258535, 1.4391914029808281, 0.0020500000937317964, 2.7415926535897928]	Left	0.02
164	[2.208772165849227, 1.5546626029196355, 0.0020500000937317964, 2.7415926535897928]	[2.34191949395113, 1.7155097011816935, 0.0020500000937317964, 2.7415926535897928]	Right	0.02
165	[2.295017848464897, 1.5052711803281553, 0.0020500000937317964, 2.3415926535897924]	[2.436178466813656, 1.7116050840555748, 0.0020500000937317964, 2.5415926535897926]	Right	0.02
166	[2.412685736426151, 1.8147130458582381, 0.0020500000937317964, 2.3415926535897924]	[2.295017848464897, 1.5052711803281553, 0.0020500000937317964, 2.3415926535897924]	Left	0.02
167	[2.2274121156854165, 1.7184130694427766, 0.0020500000937317964, 2.5415926535897926]	[2.412685736426151, 1.8147130458582381, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
168	[2.3190525971395948, 1.9586255215738984, 0.0020500000937317964, 2.3415926535897924]	[2.2274121156854165, 1.7184130694427766, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
169	[2.286039172543208, 1.9812112205096997, 0.0020500000937317964, 2.3415926535897924]	[2.2274121156854165, 1.7184130694427766, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
170	[2.2812578716165723, 2.045063700190985, 0.0020500000937317964, 2.7415926535897928]	[2.2274121156854165, 1.7184130694427766, 0.0020500000937317964, 2.5415926535897926]	Left	0.02
171	[2.369136887852728, 1.200781814169037, 0.0020500000937317964, 2.1415926535897922]	[2.5484759105776087, 1.3749584915058282, 0.0020500000937317964, 2.3415926535897924]	Right	0.02
172	[2.505012946462219, 1.3593305344311386, 0.0020500000937317964, 2.1415926535897922]	[2.369136887852728, 1.200781814169037, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
173	[2.676997828756906, 1.2673382492299716, 0.0020500000937317964, 1.9415926535897923]	[2.4342119442028434, 1.1827509318514107, 0.0020500000937317964, 2.1415926535897922]	Left	0.02
174	[2.378763661459298, 1.3445158460849043, 0.0020500000937317964, 1.7415926535897923]	[2.676997828756906, 1.2673382492299716, 0.0020500000937317964, 1.9415926535897923]	Right	0.02
175	[2.5758536074569904, 1.3785092746649523, 0.0020500000937317964, 1.9415926535897923]	[2.378763661459298, 1.3445158460849043, 0.0020500000937317964, 1.7415926535897923]	Left	0.02
176	[2.625126093956413, 1.3870076318099642, 0.0020500000937317964, 1.9415926535897923]	[2.378763661459298, 1.3445158460849043, 0.0020500000937317964, 1.7415926535897923]	Left	0.02
177	[2.308774038934972, 1.5107871829632582, 0.0020500000937317964, 1.9415926535897923]	[2.625126093956413, 1.3870076318099642, 0.0020500000937317964, 1.9415926535897923]	Right	0.02
178	[2.3611503275190704, 1.2518348314836925, 0.0020500000937317964, 1.9415926535897923]	[2.676997828756906, 1.2673382492299716, 0.0020500000937317964, 1.9415926535897923]	Right	0.02
179	[2.599944678854121, 1.0401070835262884, 0.0020500000937317964, 1.3415926535897924]	[2.3018245692797468, 1.1088413563991657, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
180	[2.321422515272248, 1.1666985697869066, 0.0020500000937317964, 1.3415926535897924]	[2.599944678854121, 1.0401070835262884, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
181	[2.5512522973102114, 1.051467188260943, 0.0020500000937317964, 1.1415926535897924]	[2.321422515272248, 1.1666985697869066, 0.0020500000937317964, 1.3415926535897924]	Left	0.02
182	[2.2989591304109624, 1.100946051788188, 0.0020500000937317964, 0.9415926535897925]	[2.5512522973102114, 1.051467188260943, 0.0020500000937317964, 1.1415926535897924]	Right	0.02
183	[2.596692716248829, 1.246236714436582, 0.0020500000937317964, 1.3415926535897924]	[2.321422515272248, 1.1666985697869066, 0.0020500000937317964, 1.3415926535897924]	Left	0.02
184	[2.4155553157547756, 1.3501079912278913, 0.0020500000937317964, 1.5415926535897924]	[2.596692716248829, 1.246236714436582, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
185	[2.6721646066444484, 1.5727100393521152, 0.0020500000937317964, 1.3415926535897924]	[2.4155553157547756, 1.3501079912278913, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
186	[2.460510992181932, 1.7658492313483345, 0.0020500000937317964, 1.3415926535897924]	[2.6721646066444484, 1.5727100393521152, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
187	[2.4514229083942083, 1.7268953261132067, 0.0020500000937317964, 1.3415926535897924]	[2.6721646066444484, 1.5727100393521152, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
188	[2.420906694425746, 1.8161632413181166, 0.0020500000937317964, 1.5415926535897924]	[2.6721646066444484, 1.5727100393521152, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
189	[2.626077329048279, 1.9902465854053295, 0.0020500000937317964, 1.3415926535897924]	[2.420906694425746, 1.8161632413181166, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
190	[2.48356428465205, 2.259671959445932, 0.0020500000937317964, 1.5415926535897924]	[2.626077329048279, 1.9902465854053295, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
191	[2.4773950804688094, 1.6181504582907327, 0.0020500000937317964, 1.1415926535897924]	[2.6721646066444484, 1.5727100393521152, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
192	[2.491027206150395, 1.6765813161434244, 0.0020500000937317964, 1.3415926535897924]	[2.6721646066444484, 1.5727100393521152, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
193	[2.8354379771932634, 1.8324056428374829, 0.0020500000937317964, 1.5415926535897924]	[2.491027206150395, 1.6765813161434244, 0.0020500000937317964, 1.3415926535897924]	Left	0.02
194	[2.5837926050948097, 1.779731107230315, 0.0020500000937317964, 1.5415926535897924]	[2.8354379771932634, 1.8324056428374829, 0.0020500000937317964, 1.5415926535897924]	Right	0.02
195	[2.7889632397173427, 1.953814451317528, 0.0020500000937317964, 1.7415926535897923]	[2.5837926050948097, 1.779731107230315, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
196	[2.5527808508525953, 2.146474460634826, 0.0020500000937317964, 1.9415926535897923]	[2.7889632397173427, 1.953814451317528, 0.0020500000937317964, 1.7415926535897923]	Right	0.02
197	[2.735060536717668, 2.367549371289406, 0.0020500000937317964, 1.7415926535897923]	[2.5527808508525953, 2.146474460634826, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
198	[2.5073765049979326, 2.5109368941072807, 0.0020500000937317964, 1.7415926535897923]	[2.735060536717668, 2.367549371289406, 0.0020500000937317964, 1.7415926535897923]	Right	0.02
199	[2.7819553543650333, 1.7139167865875669, 0.0020500000937317964, 1.7415926535897923]	[2.5837926050948097, 1.779731107230315, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
200	[2.518596207577894, 1.7699699738613528, 0.0020500000937317964, 1.5415926535897924]	[2.7819553543650333, 1.7139167865875669, 0.0020500000937317964, 1.7415926535897923]	Right	0.02
201	[2.7725775414604508, 1.9026103977118412, 0.0020500000937317964, 1.3415926535897924]	[2.518596207577894, 1.7699699738613528, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
202	[2.591440140966397, 2.0064816745031506, 0.0020500000937317964, 1.5415926535897924]	[2.7725775414604508, 1.9026103977118412, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
203	[2.8377739389773664, 1.9123715310808034, 0.0020500000937317964, 1.3415926535897924]	[2.5837926050948097, 1.779731107230315, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
204	[2.5806799055762326, 1.9107411969013837, 0.0020500000937317964, 1.1415926535897924]	[2.8377739389773664, 1.9123715310808034, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
205	[2.853469133623937, 1.7858971459372408, 0.0020500000937317964, 1.1415926535897924]	[2.5806799055762326, 1.9107411969013837, 0.0020500000937317964, 1.1415926535897924]	Left	0.02
206	[2.88658463823739, 1.8709286108440786, 0.0020500000937317964, 1.5415926535897924]	[2.5837926050948097, 1.779731107230315, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
207	[2.8149897886708857, 1.7447593560584453, 0.0020500000937317964, 1.3415926535897924]	[2.491027206150395, 1.6765813161434244, 0.0020500000937317964, 1.3415926535897924]	Left	0.02
208	[2.6611166395400025, 1.965492348555138, 0.0020500000937317964, 1.1415926535897924]	[2.8149897886708857, 1.7447593560584453, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
209	[2.606588136813661, 1.7317689171443713, 0.0020500000937317964, 1.5415926535897924]	[2.8149897886708857, 1.7447593560584453, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
210	[2.9093801699562416, 1.8229664207581349, 0.0020500000937317964, 1.5415926535897924]	[2.606588136813661, 1.7317689171443713, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
211	[2.8117587714361942, 1.9058522612315842, 0.0020500000937317964, 1.5415926535897924]	[2.606588136813661, 1.7317689171443713, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
212	[2.561865370675818, 1.9131521418069066, 0.0020500000937317964, 1.5415926535897924]	[2.8117587714361942, 1.9058522612315842, 0.0020500000937317964, 1.5415926535897924]	Right	0.02
213	[2.5118866905237427, 1.914612117921971, 0.0020500000937317964, 1.5415926535897924]	[2.8117587714361942, 1.9058522612315842, 0.0020500000937317964, 1.5415926535897924]	Right	0.02
214	[2.603336174208369, 1.9378985480546647, 0.0020500000937317964, 1.1415926535897924]	[2.8149897886708857, 1.7447593560584453, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
215	[2.7851956595735055, 1.854669180745236, 0.0020500000937317964, 0.9415926535897925]	[2.603336174208369, 1.9378985480546647, 0.0020500000937317964, 1.1415926535897924]	Left	0.02
216	[2.618381625653929, 2.050304244288248, 0.0020500000937317964, 0.9415926535897925]	[2.7851956595735055, 1.854669180745236, 0.0020500000937317964, 0.9415926535897925]	Right	0.02
217	[2.5426467384276283, 2.03121951592184, 0.0020500000937317964, 0.7415926535897925]	[2.7851956595735055, 1.854669180745236, 0.0020500000937317964, 0.9415926535897925]	Right	0.02
218	[2.769549369732268, 1.5499898298828063, 0.0020500000937317964, 1.1415926535897924]	[2.491027206150395, 1.6765813161434244, 0.0020500000937317964, 1.3415926535897924]	Left	0.02
219	[2.521728951877392, 1.7293917264564902, 0.0020500000937317964, 0.9415926535897925]	[2.769549369732268, 1.5499898298828063, 0.0020500000937317964, 1.1415926535897924]	Right	0.02
220	[2.8187834896100394, 1.7976456758839265, 0.0020500000937317964, 0.7415926535897925]	[2.521728951877392, 1.7293917264564902, 0.0020500000937317964, 0.9415926535897925]	Left	0.02
221	[2.75916311986761, 1.630776231371829, 0.0020500000937317964, 0.7415926535897925]	[2.521728951877392, 1.7293917264564902, 0.0020500000937317964, 0.9415926535897925]	Left	0.02
222	[2.7568013525548043, 1.8998383469792852, 0.0020500000937317964, 0.7415926535897925]	[2.75916311986761, 1.630776231371829, 0.0020500000937317964, 0.7415926535897925]	Right	0.02
223	[2.75916311986761, 1.630776231371829, 0.0020500000937317964, 1.1415926535897924]	[2.521728951877392, 1.7293917264564902, 0.0020500000937317964, 0.9415926535897925]	Left	0.02
224	[2.53183876316119, 1.7348129405086148, 0.0020500000937317964, 1.3415926535897924]	[2.75916311986761, 1.630776231371829, 0.0020500000937317964, 1.1415926535897924]	Right	0.02
225	[2.8592083098010193, 1.7682206200211592, 0.0020500000937317964, 0.9415926535897925]	[2.521728951877392, 1.7293917264564902, 0.0020500000937317964, 0.9415926535897925]	Left	0.02
226	[2.651969455690463, 1.9932807394269385, 0.0020500000937317964, 0.7415926535897925]	[2.8592083098010193, 1.7682206200211592, 0.0020500000937317964, 0.9415926535897925]	Right	0.02
227	[2.8608014633548176, 1.9133483143738044, 0.0020500000937317964, 0.7415926535897925]	[2.651969455690463, 1.9932807394269385, 0.0020500000937317964, 0.7415926535897925]	Left	0.02
228	[2.7257088272445875, 2.0608270574820535, 0.0020500000937317964, 0.9415926535897925]	[2.8608014633548176, 1.9133483143738044, 0.0020500000937317964, 0.7415926535897925]	Right	0.02
229	[2.8208352508282504, 1.808932310541627, 0.0020500000937317964, 0.7415926535897925]	[2.651969455690463, 1.9932807394269385, 0.0020500000937317964, 0.7415926535897925]	Left	0.02
230	[2.8215700102649492, 2.148637270953703, 0.0020500000937317964, 0.7415926535897925]	[2.8208352508282504, 1.808932310541627, 0.0020500000937317964, 0.7415926535897925]	Right	0.02
231	[2.471791331491735, 1.6202760352374084, 0.0020500000937317964, 0.9415926535897925]	[2.769549369732268, 1.5499898298828063, 0.0020500000937317964, 1.1415926535897924]	Right	0.02
232	[2.290906301303785, 1.2559664849918166, 0.0020500000937317964, 1.5415926535897924]	[2.596692716248829, 1.246236714436582, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
233	[2.539047730726084, 1.188692188234004, 0.0020500000937317964, 1.7415926535897923]	[2.290906301303785, 1.2559664849918166, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
234	[2.496076935926318, 1.4300498290790296, 0.0020500000937317964, 1.7415926535897923]	[2.290906301303785, 1.2559664849918166, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
235	[2.2887889613546117, 1.455183384298289, 0.0020500000937317964, 1.5415926535897924]	[2.496076935926318, 1.4300498290790296, 0.0020500000937317964, 1.7415926535897923]	Right	0.02
236	[2.488703681962913, 1.4493434798380311, 0.0020500000937317964, 1.5415926535897924]	[2.2887889613546117, 1.455183384298289, 0.0020500000937317964, 1.5415926535897924]	Left	0.02
237	[2.2191204177071597, 1.5649389947518924, 0.0020500000937317964, 1.9415926535897923]	[2.496076935926318, 1.4300498290790296, 0.0020500000937317964, 1.7415926535897923]	Right	0.02
238	[2.3837867696320045, 1.6933328908052605, 0.0020500000937317964, 1.7415926535897923]	[2.2191204177071597, 1.5649389947518924, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
239	[2.4272697001692056, 1.5814882004891933, 0.0020500000937317964, 2.1415926535897922]	[2.2191204177071597, 1.5649389947518924, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
240	[2.3869057933931654, 1.8232954688451612, 0.0020500000937317964, 1.9415926535897923]	[2.2191204177071597, 1.5649389947518924, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
241	[2.3547981492738708, 1.7678960176826386, 0.0020500000937317964, 2.1415926535897922]	[2.2191204177071597, 1.5649389947518924, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
242	[2.430388723930366, 1.7114507785290942, 0.0020500000937317964, 1.9415926535897923]	[2.2191204177071597, 1.5649389947518924, 0.0020500000937317964, 1.9415926535897923]	Left	0.02
243	[2.427895362147791, 1.1829322655527255, 0.0020500000937317964, 1.3415926535897924]	[2.599944678854121, 1.0401070835262884, 0.0020500000937317964, 1.3415926535897924]	Right	0.02
244	[2.657725144185754, 1.0677008840267619, 0.0020500000937317964, 1.1415926535897924]	[2.427895362147791, 1.1829322655527255, 0.0020500000937317964, 1.3415926535897924]	Left	0.02
245	[2.426550599792764, 1.283474677673473, 0.0020500000937317964, 0.9415926535897925]	[2.657725144185754, 1.0677008840267619, 0.0020500000937317964, 1.1415926535897924]	Right	0.02
246	[2.4553695976721626, 1.2262954387730884, 0.0020500000937317964, 0.9415926535897925]	[2.657725144185754, 1.0677008840267619, 0.0020500000937317964, 1.1415926535897924]	Right	0.02
247	[2.4431964732546496, 1.3198465747465002, 0.0020500000937317964, 1.1415926535897924]	[2.657725144185754, 1.0677008840267619, 0.0020500000937317964, 1.1415926535897924]	Right	0.02
248	[2.625055958619786, 1.2366172074370716, 0.0020500000937317964, 0.9415926535897925]	[2.4431964732546496, 1.3198465747465002, 0.0020500000937317964, 1.1415926535897924]	Left	0.02
249	[2.6362970140050153, 1.1959227044667995, 0.0020500000937317964, 1.5415926535897924]	[2.427895362147791, 1.1829322655527255, 0.0020500000937317964, 1.3415926535897924]	Left	0.02
