i	f_sup	f_swg	f_swg_id	traj_h
2552	[0.5628085972267827, 11.646231339759437, 0.7270511901842838, -1.029203673205103]	[0.4558576449516027, 11.466895080716732, 0.7270511901842838, -0.8292036732051031]	Right	0.02
2553	[0.6033363880598518, 11.601987716826962, 0.7270511901842838, -0.8292036732051031]	[0.4558576449516027, 11.466895080716732, 0.7270511901842838, -0.8292036732051031]	Right	0.02
2554	[0.5774410174508099, 11.334164211919306, 0.7270511901842838, -1.029203673205103]	[0.6033363880598518, 11.601987716826962, 0.7270511901842838, -0.8292036732051031]	Left	0.02
2555	[0.9272978903893576, 11.334574647859336, 0.7270511901842838, -1.229203673205103]	[0.5774410174508099, 11.334164211919306, 0.7270511901842838, -1.029203673205103]	Right	0.02
2556	[0.7488187681245994, 11.437264486283599, 0.7270511901842838, -0.8292036732051031]	[0.5774410174508099, 11.334164211919306, 0.7270511901842838, -1.029203673205103]	Right	0.02
2557	[0.6860537117384952, 11.135667822348386, 0.7270511901842838, -0.8292036732051031]	[0.7488187681245994, 11.437264486283599, 0.7270511901842838, -0.8292036732051031]	Left	0.02
2558	[0.9010787729018593, 11.197021086904492, 0.7270511901842838, -0.8292036732051031]	[0.6860537117384952, 11.135667822348386, 0.7270511901842838, -0.8292036732051031]	Right	0.02
2559	[0.988888986373509, 11.101159903884131, 0.7270511901842838, -1.029203673205103]	[0.6860537117384952, 11.135667822348386, 0.7270511901842838, -0.8292036732051031]	Right	0.02
2560	[0.7746667980312723, 10.972284560928765, 0.7270511901842838, -1.029203673205103]	[0.988888986373509, 11.101159903884131, 0.7270511901842838, -1.029203673205103]	Left	0.02
2561	[0.893232113550209, 10.775200147653907, 0.7270511901842838, -1.029203673205103]	[0.988888986373509, 11.101159903884131, 0.7270511901842838, -1.029203673205103]	Left	0.02
2562	[1.1502987395608932, 10.929850559200347, 0.7270511901842838, -1.029203673205103]	[0.893232113550209, 10.775200147653907, 0.7270511901842838, -1.029203673205103]	Right	0.02
2563	[1.0717112358149674, 10.672510309229644, 0.7270511901842838, -1.229203673205103]	[1.1502987395608932, 10.929850559200347, 0.7270511901842838, -1.029203673205103]	Left	0.02
2564	[0.8246126072906884, 10.792269516731281, 0.7270511901842838, -1.029203673205103]	[0.988888986373509, 11.101159903884131, 0.7270511901842838, -1.029203673205103]	Left	0.02
2565	[1.1538494253563776, 10.826955502806067, 0.7270511901842838, -1.229203673205103]	[0.8246126072906884, 10.792269516731281, 0.7270511901842838, -1.029203673205103]	Right	0.02
2566	[0.9651921812110398, 10.611297337573479, 0.7270511901842838, -1.029203673205103]	[1.1538494253563776, 10.826955502806067, 0.7270511901842838, -1.229203673205103]	Left	0.02
2567	[0.96506027565519, 10.946783116297711, 0.7270511901842838, -1.229203673205103]	[0.8246126072906884, 10.792269516731281, 0.7270511901842838, -1.029203673205103]	Right	0.02
2568	[0.7865811533904317, 11.049472954721976, 0.7270511901842838, -1.229203673205103]	[0.988888986373509, 11.101159903884131, 0.7270511901842838, -1.029203673205103]	Left	0.02
2569	[1.1462951301268873, 10.933258261414956, 0.7270511901842838, -1.029203673205103]	[0.7865811533904317, 11.049472954721976, 0.7270511901842838, -1.229203673205103]	Right	0.02
2570	[0.7627524426721127, 10.895096167135556, 0.7270511901842838, -1.229203673205103]	[0.988888986373509, 11.101159903884131, 0.7270511901842838, -1.029203673205103]	Left	0.02
2571	[1.0923174858945368, 10.863681484488716, 0.7270511901842838, -1.029203673205103]	[0.7627524426721127, 10.895096167135556, 0.7270511901842838, -1.229203673205103]	Right	0.02
2572	[0.9074210519388577, 10.589066647470624, 0.7270511901842838, -1.229203673205103]	[1.0923174858945368, 10.863681484488716, 0.7270511901842838, -1.029203673205103]	Left	0.02
2573	[1.0184073168486316, 10.922309864234412, 0.7270511901842838, -1.229203673205103]	[0.7627524426721127, 10.895096167135556, 0.7270511901842838, -1.229203673205103]	Right	0.02
2574	[0.7960384816760971, 10.652213397867282, 0.7270511901842838, -1.429203673205103]	[1.0184073168486316, 10.922309864234412, 0.7270511901842838, -1.229203673205103]	Left	0.02
2575	[1.0845690301726387, 10.753948950081268, 0.7270511901842838, -1.229203673205103]	[0.7960384816760971, 10.652213397867282, 0.7270511901842838, -1.429203673205103]	Right	0.02
2576	[0.782638955669861, 10.689902291494029, 0.7270511901842838, -1.229203673205103]	[1.0184073168486316, 10.922309864234412, 0.7270511901842838, -1.229203673205103]	Left	0.02
2577	[1.0045822388191832, 10.662677687458345, 0.7270511901842838, -1.229203673205103]	[0.782638955669861, 10.689902291494029, 0.7270511901842838, -1.229203673205103]	Right	0.02
2578	[0.8025254686676092, 10.484708415852502, 0.7270511901842838, -1.229203673205103]	[1.0045822388191832, 10.662677687458345, 0.7270511901842838, -1.229203673205103]	Left	0.02
2579	[1.0378682778231676, 10.419794918190071, 0.7270511901842838, -1.229203673205103]	[0.8025254686676092, 10.484708415852502, 0.7270511901842838, -1.229203673205103]	Right	0.02
2580	[0.8224119816653574, 10.279514540210975, 0.7270511901842838, -1.029203673205103]	[1.0378682778231676, 10.419794918190071, 0.7270511901842838, -1.229203673205103]	Left	0.02
2581	[1.0453398695212934, 10.296925939238374, 0.7270511901842838, -1.229203673205103]	[0.8224119816653574, 10.279514540210975, 0.7270511901842838, -1.029203673205103]	Right	0.02
2582	[0.7425738783113417, 10.252962834631722, 0.7270511901842838, -1.029203673205103]	[1.0453398695212934, 10.296925939238374, 0.7270511901842838, -1.229203673205103]	Left	0.02
2583	[0.7896849953447747, 10.269712242139517, 0.7270511901842838, -1.229203673205103]	[1.0453398695212934, 10.296925939238374, 0.7270511901842838, -1.229203673205103]	Left	0.02
2584	[1.1022878550477975, 10.136748141324702, 0.7270511901842838, -1.229203673205103]	[0.7896849953447747, 10.269712242139517, 0.7270511901842838, -1.229203673205103]	Right	0.02
2585	[0.9437795444164911, 9.836289965431934, 0.7270511901842838, -1.029203673205103]	[1.1022878550477975, 10.136748141324702, 0.7270511901842838, -1.229203673205103]	Left	0.02
2586	[1.2008461704271753, 9.990940376978374, 0.7270511901842838, -1.029203673205103]	[0.9437795444164911, 9.836289965431934, 0.7270511901842838, -1.029203673205103]	Right	0.02
2587	[0.9953296815986377, 9.75060109009504, 0.7270511901842838, -0.8292036732051031]	[1.2008461704271753, 9.990940376978374, 0.7270511901842838, -1.029203673205103]	Left	0.02
2588	[1.1428084247068868, 9.88569372620527, 0.7270511901842838, -0.6292036732051032]	[0.9953296815986377, 9.75060109009504, 0.7270511901842838, -0.8292036732051031]	Right	0.02
2589	[1.2103547427620018, 9.811954354651146, 0.7270511901842838, -0.6292036732051032]	[0.9953296815986377, 9.75060109009504, 0.7270511901842838, -0.8292036732051031]	Right	0.02
2590	[1.1411643035401082, 9.614945006851906, 0.7270511901842838, -0.6292036732051032]	[1.2103547427620018, 9.811954354651146, 0.7270511901842838, -0.6292036732051032]	Left	0.02
2591	[1.219758580463904, 9.43405017653654, 0.7270511901842838, -0.8292036732051031]	[1.2103547427620018, 9.811954354651146, 0.7270511901842838, -0.6292036732051032]	Left	0.02
2592	[1.4446348001822844, 9.558672348741853, 0.7270511901842838, -1.029203673205103]	[1.219758580463904, 9.43405017653654, 0.7270511901842838, -0.8292036732051031]	Right	0.02
2593	[1.158001732758728, 9.9651653083873, 0.7270511901842838, -1.229203673205103]	[0.9437795444164911, 9.836289965431934, 0.7270511901842838, -1.029203673205103]	Right	0.02
2594	[0.8954343195674849, 9.80813552290041, 0.7270511901842838, -1.429203673205103]	[1.158001732758728, 9.9651653083873, 0.7270511901842838, -1.229203673205103]	Left	0.02
2595	[1.1075448196935607, 9.737360274852339, 0.7270511901842838, -1.629203673205103]	[0.8954343195674849, 9.80813552290041, 0.7270511901842838, -1.429203673205103]	Right	0.02
2596	[0.8474637799279081, 9.572260751066178, 0.7270511901842838, -1.629203673205103]	[1.1075448196935607, 9.737360274852339, 0.7270511901842838, -1.629203673205103]	Left	0.02
2597	[0.955944962607154, 9.787196036781458, 0.7270511901842838, -1.229203673205103]	[1.158001732758728, 9.9651653083873, 0.7270511901842838, -1.229203673205103]	Left	0.02
2598	[0.9356328975861935, 9.69506884202017, 0.7270511901842838, -1.229203673205103]	[1.158001732758728, 9.9651653083873, 0.7270511901842838, -1.229203673205103]	Left	0.02
2599	[1.295346874322649, 9.57885414871315, 0.7270511901842838, -1.429203673205103]	[0.9356328975861935, 9.69506884202017, 0.7270511901842838, -1.229203673205103]	Right	0.02
2600	[1.0563159506561297, 9.484174596902156, 0.7270511901842838, -1.629203673205103]	[1.295346874322649, 9.57885414871315, 0.7270511901842838, -1.429203673205103]	Left	0.02
2601	[1.2559749058150804, 9.47249976821664, 0.7270511901842838, -1.829203673205103]	[1.0563159506561297, 9.484174596902156, 0.7270511901842838, -1.629203673205103]	Right	0.02
2602	[1.245467559998116, 9.292806708573584, 0.7270511901842838, -1.629203673205103]	[1.0563159506561297, 9.484174596902156, 0.7270511901842838, -1.629203673205103]	Right	0.02
2603	[1.0423061562335105, 9.244583850711415, 0.7270511901842838, -1.829203673205103]	[1.245467559998116, 9.292806708573584, 0.7270511901842838, -1.629203673205103]	Left	0.02
2604	[1.2356657947494027, 9.193475630306049, 0.7270511901842838, -2.029203673205103]	[1.0423061562335105, 9.244583850711415, 0.7270511901842838, -1.829203673205103]	Right	0.02
2605	[1.3499669690517977, 9.366832876294406, 0.7270511901842838, -1.829203673205103]	[1.0563159506561297, 9.484174596902156, 0.7270511901842838, -1.629203673205103]	Right	0.02
2606	[1.1412748644142956, 9.359933205145005, 0.7270511901842838, -1.829203673205103]	[1.3499669690517977, 9.366832876294406, 0.7270511901842838, -1.829203673205103]	Left	0.02
2607	[1.1566073305359055, 9.417941096699773, 0.7270511901842838, -1.629203673205103]	[1.3499669690517977, 9.366832876294406, 0.7270511901842838, -1.829203673205103]	Left	0.02
2608	[1.030806727196285, 9.308819872077088, 0.7270511901842838, -1.229203673205103]	[1.295346874322649, 9.57885414871315, 0.7270511901842838, -1.429203673205103]	Left	0.02
2609	[1.2192511953300167, 9.37581750210827, 0.7270511901842838, -1.029203673205103]	[1.030806727196285, 9.308819872077088, 0.7270511901842838, -1.229203673205103]	Right	0.02
2610	[1.3266601793915125, 9.222966888295705, 0.7270511901842838, -1.029203673205103]	[1.030806727196285, 9.308819872077088, 0.7270511901842838, -1.229203673205103]	Right	0.02
2611	[1.3603717704187093, 9.277405189430247, 0.7270511901842838, -1.029203673205103]	[1.030806727196285, 9.308819872077088, 0.7270511901842838, -1.229203673205103]	Right	0.02
2612	[0.962859650029859, 10.434028139777405, 0.7270511901842838, -1.229203673205103]	[0.8224119816653574, 10.279514540210975, 0.7270511901842838, -1.029203673205103]	Right	0.02
2613	[0.5608122341832812, 11.346415473105843, 0.7270511901842838, -1.029203673205103]	[0.7488187681245994, 11.437264486283599, 0.7270511901842838, -0.8292036732051031]	Left	0.02
2614	[0.45585764495160275, 11.466895080716732, 0.7270511901842838, -0.8292036732051031]	[0.6033363880598518, 11.601987716826962, 0.7270511901842838, -0.8292036732051031]	Left	0.02
2615	[-0.4402449233822492, 11.506603035601708, 0.7270511901842838, 0.17079632679489698]	[-0.4151113681629898, 11.713891010173414, 0.7270511901842838, 0.17079632679489698]	Left	0.02
2616	[-0.49512959132384, 11.313676896162248, 0.7270511901842838, 0.370796326794897]	[-0.5297966847849749, 11.568428132922655, 0.7270511901842838, 0.370796326794897]	Left	0.02
2617	[-0.5116787970611412, 11.521826178624293, 0.7270511901842838, 0.570796326794897]	[-0.49512959132384, 11.313676896162248, 0.7270511901842838, 0.370796326794897]	Right	0.02
2618	[-0.31947123740672356, 11.407562212249529, 0.7270511901842838, 0.370796326794897]	[-0.5116787970611412, 11.521826178624293, 0.7270511901842838, 0.570796326794897]	Left	0.02
2619	[-0.260411528275625, 11.752398333845498, 0.7270511901842838, 0.370796326794897]	[-0.31947123740672356, 11.407562212249529, 0.7270511901842838, 0.370796326794897]	Right	0.02
2620	[-0.3894461073851873, 11.292599567223613, 0.7270511901842838, 0.770796326794897]	[-0.7030015764110507, 11.447786447609717, 0.7270511901842838, 0.570796326794897]	Left	0.02
2621	[-0.42835759652868727, 11.53360972471212, 0.7270511901842838, 0.770796326794897]	[-0.3894461073851873, 11.292599567223613, 0.7270511901842838, 0.770796326794897]	Right	0.02
2622	[-0.12505682282998182, 11.479677909669729, 0.7270511901842838, 0.770796326794897]	[-0.42835759652868727, 11.53360972471212, 0.7270511901842838, 0.770796326794897]	Left	0.02
2623	[-0.2992335001667732, 11.659016932394609, 0.7270511901842838, 0.9707963267948969]	[-0.12505682282998182, 11.479677909669729, 0.7270511901842838, 0.770796326794897]	Right	0.02
2624	[0.027417130581435245, 11.605171176463454, 0.7270511901842838, 0.770796326794897]	[-0.2992335001667732, 11.659016932394609, 0.7270511901842838, 0.9707963267948969]	Left	0.02
2625	[-0.18980091220932752, 11.742707796627505, 0.7270511901842838, 0.770796326794897]	[0.027417130581435245, 11.605171176463454, 0.7270511901842838, 0.770796326794897]	Right	0.02
2626	[-0.08116502949678127, 11.917916943041915, 0.7270511901842838, 0.570796326794897]	[0.027417130581435245, 11.605171176463454, 0.7270511901842838, 0.770796326794897]	Right	0.02
2627	[0.11104253015763636, 11.80365297666715, 0.7270511901842838, 0.370796326794897]	[-0.08116502949678127, 11.917916943041915, 0.7270511901842838, 0.570796326794897]	Left	0.02
2628	[0.03043740317518695, 11.633057509247458, 0.7270511901842838, 0.570796326794897]	[-0.08116502949678127, 11.917916943041915, 0.7270511901842838, 0.570796326794897]	Left	0.02
2629	[0.1159152685073751, 11.925621236558708, 0.7270511901842838, 0.570796326794897]	[0.03043740317518695, 11.633057509247458, 0.7270511901842838, 0.570796326794897]	Right	0.02
2630	[0.3687967828475156, 11.790895813178274, 0.7270511901842838, 0.370796326794897]	[0.1159152685073751, 11.925621236558708, 0.7270511901842838, 0.570796326794897]	Left	0.02
2631	[0.35224757711021437, 11.99904509564032, 0.7270511901842838, 0.370796326794897]	[0.3687967828475156, 11.790895813178274, 0.7270511901842838, 0.370796326794897]	Right	0.02
2632	[0.47154428677363325, 11.797449471466011, 0.7270511901842838, 0.570796326794897]	[0.1159152685073751, 11.925621236558708, 0.7270511901842838, 0.570796326794897]	Left	0.02
2633	[0.4609183722786126, 12.147145181964646, 0.7270511901842838, 0.770796326794897]	[0.47154428677363325, 11.797449471466011, 0.7270511901842838, 0.570796326794897]	Right	0.02
2634	[0.7068306587053563, 12.037476830174482, 0.7270511901842838, 0.570796326794897]	[0.4609183722786126, 12.147145181964646, 0.7270511901842838, 0.770796326794897]	Left	0.02
2635	[0.7652934087441375, 12.372114106726128, 0.7270511901842838, 0.570796326794897]	[0.7068306587053563, 12.037476830174482, 0.7270511901842838, 0.570796326794897]	Right	0.02
2636	[1.0939073117169886, 12.286015890873827, 0.7270511901842838, 0.370796326794897]	[0.7652934087441375, 12.372114106726128, 0.7270511901842838, 0.570796326794897]	Left	0.02
2637	[0.9473955279397865, 12.497284197097033, 0.7270511901842838, 0.370796326794897]	[1.0939073117169886, 12.286015890873827, 0.7270511901842838, 0.370796326794897]	Right	0.02
2638	[1.187634114309222, 12.37610077570939, 0.7270511901842838, 0.17079632679489698]	[0.9473955279397865, 12.497284197097033, 0.7270511901842838, 0.370796326794897]	Left	0.02
2639	[1.04112233053202, 12.587369081932595, 0.7270511901842838, 0.570796326794897]	[1.0939073117169886, 12.286015890873827, 0.7270511901842838, 0.370796326794897]	Right	0.02
2640	[1.1996710507941217, 12.451493023323104, 0.7270511901842838, 0.370796326794897]	[1.04112233053202, 12.587369081932595, 0.7270511901842838, 0.570796326794897]	Left	0.02
2641	[1.203213022292462, 12.334927786490226, 0.7270511901842838, 0.770796326794897]	[1.04112233053202, 12.587369081932595, 0.7270511901842838, 0.570796326794897]	Left	0.02
2642	[1.0248186471831868, 12.301074324820814, 0.7270511901842838, 0.770796326794897]	[0.7652934087441375, 12.372114106726128, 0.7270511901842838, 0.570796326794897]	Left	0.02
2643	[0.9859071580396869, 12.54208448230932, 0.7270511901842838, 0.770796326794897]	[1.0248186471831868, 12.301074324820814, 0.7270511901842838, 0.770796326794897]	Right	0.02
2644	[1.2902404008160102, 12.558855807279263, 0.7270511901842838, 0.9707963267948969]	[0.9859071580396869, 12.54208448230932, 0.7270511901842838, 0.770796326794897]	Left	0.02
2645	[1.2268089230451809, 12.820344712642012, 0.7270511901842838, 0.770796326794897]	[1.2902404008160102, 12.558855807279263, 0.7270511901842838, 0.9707963267948969]	Right	0.02
2646	[1.4378858740045661, 12.746544165396823, 0.7270511901842838, 0.9707963267948969]	[1.2268089230451809, 12.820344712642012, 0.7270511901842838, 0.770796326794897]	Left	0.02
2647	[1.3614197391580045, 13.077531975174809, 0.7270511901842838, 0.9707963267948969]	[1.4378858740045661, 12.746544165396823, 0.7270511901842838, 0.9707963267948969]	Right	0.02
2648	[1.3106019165524514, 13.003251769832938, 0.7270511901842838, 0.9707963267948969]	[1.4378858740045661, 12.746544165396823, 0.7270511901842838, 0.9707963267948969]	Right	0.02
2649	[1.2241637379353647, 12.965457044309915, 0.7270511901842838, 0.9707963267948969]	[1.4378858740045661, 12.746544165396823, 0.7270511901842838, 0.9707963267948969]	Right	0.02
2650	[0.8498807261226987, 12.129328222172067, 0.7270511901842838, 0.770796326794897]	[0.7652934087441375, 12.372114106726128, 0.7270511901842838, 0.570796326794897]	Left	0.02
2651	[-0.13416637718483748, 11.546088437715602, 0.7270511901842838, 1.1707963267948969]	[-0.2992335001667732, 11.659016932394609, 0.7270511901842838, 0.9707963267948969]	Left	0.02
2652	[-0.24828327436985748, 11.789763085097851, 0.7270511901842838, 1.3707963267948968]	[-0.13416637718483748, 11.546088437715602, 0.7270511901842838, 1.1707963267948969]	Right	0.02
2653	[0.09143064506537901, 11.955577598762819, 0.7270511901842838, 1.5707963267948968]	[-0.24828327436985748, 11.789763085097851, 0.7270511901842838, 1.3707963267948968]	Left	0.02
2654	[-0.15856935493462104, 12.135577598762818, 0.7270511901842838, 1.5707963267948968]	[0.09143064506537901, 11.955577598762819, 0.7270511901842838, 1.5707963267948968]	Right	0.02
2655	[0.008653529938156601, 11.79889974706956, 0.7270511901842838, 1.1707963267948969]	[-0.24828327436985748, 11.789763085097851, 0.7270511901842838, 1.3707963267948968]	Left	0.02
2656	[-0.1780985495317194, 12.127569278382818, 0.7270511901842838, 0.9707963267948969]	[0.008653529938156601, 11.79889974706956, 0.7270511901842838, 1.1707963267948969]	Right	0.02
2657	[0.08860421866132259, 12.163201194387554, 0.7270511901842838, 0.9707963267948969]	[-0.1780985495317194, 12.127569278382818, 0.7270511901842838, 0.9707963267948969]	Left	0.02
2658	[-0.07646290432061312, 12.276129689066561, 0.7270511901842838, 0.9707963267948969]	[0.08860421866132259, 12.163201194387554, 0.7270511901842838, 0.9707963267948969]	Right	0.02
2659	[0.1637495478105086, 12.184489207612383, 0.7270511901842838, 0.770796326794897]	[-0.07646290432061312, 12.276129689066561, 0.7270511901842838, 0.9707963267948969]	Left	0.02
2660	[0.1545647713806074, 12.524070773487113, 0.7270511901842838, 0.770796326794897]	[0.1637495478105086, 12.184489207612383, 0.7270511901842838, 0.770796326794897]	Right	0.02
2661	[0.40661814963872844, 12.350666348778086, 0.7270511901842838, 0.770796326794897]	[0.1545647713806074, 12.524070773487113, 0.7270511901842838, 0.770796326794897]	Left	0.02
2662	[0.3041770813918893, 12.599676042437682, 0.7270511901842838, 0.9707963267948969]	[0.40661814963872844, 12.350666348778086, 0.7270511901842838, 0.770796326794897]	Right	0.02
2663	[0.5178992174610907, 12.380763163524591, 0.7270511901842838, 1.1707963267948969]	[0.3041770813918893, 12.599676042437682, 0.7270511901842838, 0.9707963267948969]	Left	0.02
2664	[0.3882055865837247, 12.587595371146724, 0.7270511901842838, 1.1707963267948969]	[0.5178992174610907, 12.380763163524591, 0.7270511901842838, 1.1707963267948969]	Right	0.02
2665	[0.5724177853843018, 12.509711702684994, 0.7270511901842838, 1.3707963267948968]	[0.3882055865837247, 12.587595371146724, 0.7270511901842838, 1.1707963267948969]	Left	0.02
2666	[0.18940010684796568, 12.488202968942137, 0.7270511901842838, 0.770796326794897]	[0.40661814963872844, 12.350666348778086, 0.7270511901842838, 0.770796326794897]	Right	0.02
2667	[0.2276020274917939, 12.18927050853902, 0.7270511901842838, 1.1707963267948969]	[-0.07646290432061312, 12.276129689066561, 0.7270511901842838, 0.9707963267948969]	Left	0.02
2668	[-0.04871627070907167, 12.306096011231615, 0.7270511901842838, 1.1707963267948969]	[0.2276020274917939, 12.18927050853902, 0.7270511901842838, 1.1707963267948969]	Right	0.02
2669	[0.2821205954150049, 12.318219047699424, 0.7270511901842838, 0.9707963267948969]	[-0.04871627070907167, 12.306096011231615, 0.7270511901842838, 1.1707963267948969]	Left	0.02
2670	[-0.0026632210089274078, 12.286625094116182, 0.7270511901842838, 1.3707963267948968]	[0.2276020274917939, 12.18927050853902, 0.7270511901842838, 1.1707963267948969]	Right	0.02
2671	[-0.026028321547446415, 12.231361434476009, 0.7270511901842838, 0.9707963267948969]	[0.2276020274917939, 12.18927050853902, 0.7270511901842838, 1.1707963267948969]	Right	0.02
2672	[0.1729173498381914, 12.167953076691582, 0.7270511901842838, 0.770796326794897]	[-0.026028321547446415, 12.231361434476009, 0.7270511901842838, 0.9707963267948969]	Left	0.02
2673	[-0.931944761511927, 11.471936350454211, 0.7270511901842838, 0.770796326794897]	[-0.8203423288399587, 11.187076916659754, 0.7270511901842838, 0.570796326794897]	Right	0.02
2674	[-0.7659741141617487, 11.214927120623525, 0.7270511901842838, 0.770796326794897]	[-0.931944761511927, 11.471936350454211, 0.7270511901842838, 0.770796326794897]	Left	0.02
2675	[-1.7673632822722414, 9.898293809165047, 0.7270511901842838, 0.9707963267948969]	[-1.4676798835328568, 9.836731966112625, 0.7270511901842838, 1.1707963267948969]	Right	0.02
2676	[-1.4858840493956358, 9.778421204041116, 0.7270511901842838, 1.1707963267948969]	[-1.7673632822722414, 9.898293809165047, 0.7270511901842838, 0.9707963267948969]	Left	0.02
2677	[-2.004342195078781, 7.826127279796278, 0.600000012665987, 0.770796326794897]	[-2.2258735654002204, 7.856522212984317, 0.600000012665987, 0.9707963267948969]	Left	0.02
2678	[-2.013526971508682, 8.165708845671007, 0.7000000365078449, 0.770796326794897]	[-2.004342195078781, 7.826127279796278, 0.600000012665987, 0.770796326794897]	Right	0.108
2679	[-2.0608064424182846, 7.74359371830531, 0.600000012665987, 0.9707963267948969]	[-2.2258735654002204, 7.856522212984317, 0.600000012665987, 0.9707963267948969]	Left	0.02
2680	[-2.2597521138039225, 7.807002076089736, 0.600000012665987, 0.770796326794897]	[-2.0608064424182846, 7.74359371830531, 0.600000012665987, 0.9707963267948969]	Right	0.02
2681	[-2.048675162844537, 7.733201528844548, 0.600000012665987, 0.9707963267948969]	[-2.2597521138039225, 7.807002076089736, 0.600000012665987, 0.770796326794897]	Left	0.02
2682	[-2.301018894549406, 7.835234199759488, 0.600000012665987, 0.9707963267948969]	[-2.0608064424182846, 7.74359371830531, 0.600000012665987, 0.9707963267948969]	Right	0.02
2683	[-1.9841633762086839, 7.755627292376853, 0.600000012665987, 1.5707963267948968]	[-2.2172598608212906, 7.864098619746093, 0.600000012665987, 1.3707963267948968]	Left	0.02
2684	[-2.2841633762086837, 7.755627292376853, 0.600000012665987, 1.7707963267948967]	[-1.9841633762086839, 7.755627292376853, 0.600000012665987, 1.5707963267948968]	Right	0.02
2685	[-2.184163376208684, 7.755627292376853, 0.600000012665987, 1.7707963267948967]	[-1.9841633762086839, 7.755627292376853, 0.600000012665987, 1.5707963267948968]	Right	0.02
2686	[-2.082526210069664, 7.73380408812334, 0.600000012665987, 1.5707963267948968]	[-2.3156226946822707, 7.84227541549258, 0.600000012665987, 1.3707963267948968]	Left	0.02
2687	[-2.3156226946822707, 7.6822754154925805, 0.600000012665987, 1.7707963267948967]	[-2.0656226946822707, 7.74227541549258, 0.600000012665987, 1.5707963267948968]	Right	0.02
2688	[-2.082526210069664, 7.7907467428618205, 0.600000012665987, 1.5707963267948968]	[-2.3156226946822707, 7.6822754154925805, 0.600000012665987, 1.7707963267948967]	Left	0.02
2689	[-2.041469654409404, 7.839882872515223, 0.600000012665987, 1.9707963267948967]	[-2.3156226946822707, 7.6822754154925805, 0.600000012665987, 1.7707963267948967]	Left	0.02
2690	[-2.3106767371409904, 7.834634386338349, 0.600000012665987, 1.7707963267948967]	[-2.041469654409404, 7.839882872515223, 0.600000012665987, 1.9707963267948967]	Right	0.02
2691	[-2.1027432617250383, 7.815564257826887, 0.600000012665987, 1.9707963267948967]	[-2.3106767371409904, 7.834634386338349, 0.600000012665987, 1.7707963267948967]	Left	0.02
2692	[-2.3258972947564804, 7.829786688765446, 0.600000012665987, 1.9707963267948967]	[-2.1027432617250383, 7.815564257826887, 0.600000012665987, 1.9707963267948967]	Right	0.02
2693	[-2.294422852071751, 7.667793710182455, 0.600000012665987, 1.7707963267948967]	[-2.041469654409404, 7.839882872515223, 0.600000012665987, 1.9707963267948967]	Right	0.02
2694	[-2.07060605022196, 7.731942748191345, 0.600000012665987, 1.9707963267948967]	[-2.3156226946822707, 7.6822754154925805, 0.600000012665987, 1.7707963267948967]	Left	0.02
2695	[-2.3093368169457484, 7.783007618890019, 0.600000012665987, 2.1707963267948966]	[-2.07060605022196, 7.731942748191345, 0.600000012665987, 1.9707963267948967]	Right	0.02
2696	[-2.436490567153815, 7.826961274119414, 0.600000012665987, 2.1707963267948966]	[-2.07060605022196, 7.731942748191345, 0.600000012665987, 1.9707963267948967]	Right	0.02
2697	[-2.3187576515617696, 8.18618120756715, 0.7000000365078449, 2.1707963267948966]	[-2.436490567153815, 7.826961274119414, 0.600000012665987, 2.1707963267948966]	Left	0.108
2698	[-2.5402890218832086, 8.15578627437911, 0.7000000365078449, 1.9707963267948967]	[-2.3187576515617696, 8.18618120756715, 0.7000000365078449, 2.1707963267948966]	Right	0.108
2699	[-2.3801190749980443, 8.418931838876793, 0.7000000365078449, 2.1707963267948966]	[-2.5402890218832086, 8.15578627437911, 0.7000000365078449, 1.9707963267948967]	Left	0.02
2700	[-2.6468218431910864, 8.454563754881528, 0.7000000365078449, 2.1707963267948966]	[-2.3801190749980443, 8.418931838876793, 0.7000000365078449, 2.1707963267948966]	Right	0.02
2701	[-2.365342610314481, 8.574436360005459, 0.7000000365078449, 1.9707963267948967]	[-2.6468218431910864, 8.454563754881528, 0.7000000365078449, 2.1707963267948966]	Left	0.02
2702	[-2.618972959353721, 8.53234543406847, 0.7000000365078449, 2.1707963267948966]	[-2.365342610314481, 8.574436360005459, 0.7000000365078449, 1.9707963267948967]	Right	0.02
2703	[-2.654959324170047, 8.234847780647618, 0.7000000365078449, 2.1707963267948966]	[-2.3187576515617696, 8.18618120756715, 0.7000000365078449, 2.1707963267948966]	Right	0.108
2704	[-2.5854604197548117, 8.221813123571886, 0.7000000365078449, 2.1707963267948966]	[-2.3187576515617696, 8.18618120756715, 0.7000000365078449, 2.1707963267948966]	Right	0.108
2705	[-2.467727504162766, 8.581033057019622, 0.7000000365078449, 2.370796326794897]	[-2.5854604197548117, 8.221813123571886, 0.7000000365078449, 2.1707963267948966]	Left	0.02
2706	[-2.5640274805782277, 8.395759436278889, 0.7000000365078449, 2.570796326794897]	[-2.467727504162766, 8.581033057019622, 0.7000000365078449, 2.370796326794897]	Right	0.02
2707	[-2.5130990025919826, 8.660157413067676, 0.7000000365078449, 2.770796326794897]	[-2.5640274805782277, 8.395759436278889, 0.7000000365078449, 2.570796326794897]	Left	0.02
2708	[-2.4289519041111927, 8.606127182480863, 0.7000000365078449, 2.570796326794897]	[-2.5640274805782277, 8.395759436278889, 0.7000000365078449, 2.570796326794897]	Left	0.02
