i	f_sup	f_swg	f_swg_id	traj_params	h_max
156	[-2.19102719180379, 1.3973098232571426, 0.0020500000937317964, 1.7707963267948965]	[-2.4907105905431743, 1.3357479802047205, 0.0020500000937317964, 1.9707963267948965]	Left	[-17.02234396272942, 4.042455961939504]	0.24
157	[-2.4241236764163965, 1.288838495887903, 0.0020500000937317964, 1.5707963267948966]	[-2.19102719180379, 1.3973098232571426, 0.0020500000937317964, 1.7707963267948965]	Right	[-144.7021632287612, 11.786181599636532]	0.24
158	[-2.4731270053084584, 1.2789050293481499, 0.0020500000937317964, 1.7707963267948965]	[-2.19102719180379, 1.3973098232571426, 0.0020500000937317964, 1.7707963267948965]	Right	[-271.16319021236063, 16.134331799112918]	0.24
159	[-2.2651935298925063, 1.2598349008366876, 0.0020500000937317964, 1.7707963267948965]	[-2.4731270053084584, 1.2789050293481499, 0.0020500000937317964, 1.7707963267948965]	Left	[-39.34426229508208, 6.145770236779016]	0.24
160	[-2.2479772939276543, 1.4265790198310393, 0.0020500000937317964, 1.7707963267948965]	[-2.4731270053084584, 1.2789050293481499, 0.0020500000937317964, 1.7707963267948965]	Left	[-234.14634146341422, 14.99268114130617]	0.24
161	[-2.15, 1.33, 0.0020500000937317964, 1.3707963267948966]	[-2.4, 1.1, 0.000205, 1.5707963267948966]	Left	[-17.261913354016897, 4.070810516881994]	0.24
162	[-2.1, 1.33, 0.0020500000937317964, 1.7707963267948965]	[-2.4, 1.1, 0.000205, 1.5707963267948966]	Left	[-15.203656594793898, 3.82041417244939]	0.24
163	[-2.323827021879557, 1.4274754547387616, 0.0020500000937317964, 1.7707963267948965]	[-2.1, 1.33, 0.0020500000937317964, 1.7707963267948965]	Right	[-8.459738887681821, 2.849803404617255]	0.24
164	[-2.0986773104987524, 1.575149445221651, 0.0020500000937317964, 1.5707963267948966]	[-2.323827021879557, 1.4274754547387616, 0.0020500000937317964, 1.7707963267948965]	Left	[-15.973377703826971, 3.915921678950422]	0.24
165	[-2.398677310498752, 1.805149445221651, 0.0020500000937317964, 1.5707963267948966]	[-2.0986773104987524, 1.575149445221651, 0.0020500000937317964, 1.5707963267948966]	Right	[-6.475975768061284, 2.4933785788240885]	0.24
166	[-2.0298070485271844, 1.48707625397728, 0.0020500000937317964, 1.7707963267948965]	[-2.323827021879557, 1.4274754547387616, 0.0020500000937317964, 1.7707963267948965]	Left	[-32.43243243243244, 5.579886659703327]	0.24
167	[-2.311906862031853, 1.3686714600682872, 0.0020500000937317964, 1.7707963267948965]	[-2.0298070485271844, 1.48707625397728, 0.0020500000937317964, 1.7707963267948965]	Right	[-266.66666666666737, 16.00000000000002]	0.24
168	[-2.0986773104987524, 1.575149445221651, 0.0020500000937317964, 1.7707963267948965]	[-2.323827021879557, 1.4274754547387616, 0.0020500000937317964, 1.7707963267948965]	Left	[-15.973377703826971, 3.915921678950422]	0.24
169	[-2.3556141148067664, 1.5842861071933603, 0.0020500000937317964, 1.7707963267948965]	[-2.0986773104987524, 1.575149445221651, 0.0020500000937317964, 1.7707963267948965]	Right	[-37.500000000000014, 6.000000000000001]	0.24
170	[-2.0814610745339, 1.7418935642160027, 0.0020500000937317964, 1.7707963267948965]	[-2.3556141148067664, 1.5842861071933603, 0.0020500000937317964, 1.7707963267948965]	Left	[-34.163701067615655, 5.726879868210178]	0.24
171	[-2.3145575591465066, 1.633422236846763, 0.0020500000937317964, 1.7707963267948965]	[-2.0814610745339, 1.7418935642160027, 0.0020500000937317964, 1.7707963267948965]	Right	[-234.14634146341382, 14.992681141306155]	0.24
172	[-2.04040451887364, 1.7910296938694055, 0.0020500000937317964, 1.7707963267948965]	[-2.3145575591465066, 1.633422236846763, 0.0020500000937317964, 1.7707963267948965]	Left	[-234.14634146341382, 14.992681141306155]	0.24
173	[-2.297341323181654, 1.8001663558411147, 0.0020500000937317964, 1.7707963267948965]	[-2.04040451887364, 1.7910296938694055, 0.0020500000937317964, 1.7707963267948965]	Right	[-34.163701067615655, 5.726879868210178]	0.24
174	[-2.101328007613406, 1.839900222000127, 0.0020500000937317964, 1.7707963267948965]	[-2.297341323181654, 1.8001663558411147, 0.0020500000937317964, 1.7707963267948965]	Left	[-157.37704918032728, 12.29154047355799]	0.24
175	[-2.407268140813482, 1.8391034174320833, 0.0020500000937317964, 1.9707963267948965]	[-2.101328007613406, 1.839900222000127, 0.0020500000937317964, 1.7707963267948965]	Right	[-70.58823529411765, 8.231932086840425]	0.24
176	[-2.2854211633339507, 1.7413623611706404, 0.0020500000937317964, 1.5707963267948966]	[-2.101328007613406, 1.839900222000127, 0.0020500000937317964, 1.7707963267948965]	Right	[-266.66666666666816, 16.000000000000046]	0.24
177	[-2.0854211633339506, 1.6813623611706403, 0.0020500000937317964, 1.5707963267948966]	[-2.2854211633339507, 1.7413623611706404, 0.0020500000937317964, 1.5707963267948966]	Left	[-37.81421096540123, 6.02508444146513]	0.24
178	[-2.2854211633339507, 1.8213623611706402, 0.0020500000937317964, 1.5707963267948966]	[-2.0854211633339506, 1.6813623611706403, 0.0020500000937317964, 1.5707963267948966]	Right	[-150.00000000000057, 12.000000000000023]	0.24
179	[-2.3354211633339506, 1.6813623611706403, 0.0020500000937317964, 1.5707963267948966]	[-2.0854211633339506, 1.6813623611706403, 0.0020500000937317964, 1.5707963267948966]	Right	[-157.37704918032816, 12.291540473558024]	0.24
180	[-1.991401189981578, 1.8009631604091585, 0.0020500000937317964, 1.9707963267948965]	[-2.297341323181654, 1.8001663558411147, 0.0020500000937317964, 1.7707963267948965]	Left	[-383.99999999999886, 19.19999999999997]	0.24
181	[-2.21455522301302, 1.8151855913477168, 0.0020500000937317964, 1.7707963267948965]	[-1.991401189981578, 1.8009631604091585, 0.0020500000937317964, 1.9707963267948965]	Right	[-135.61015597243838, 11.409897008016367]	0.24
182	[-1.9086150898129437, 1.8159823959157606, 0.0020500000937317964, 1.7707963267948965]	[-2.21455522301302, 1.8151855913477168, 0.0020500000937317964, 1.7707963267948965]	Left	[-135.61015597243838, 11.409897008016367]	0.24
183	[-2.146357949889567, 1.8103654239035492, 0.0020500000937317964, 1.9707963267948965]	[-2.3145575591465066, 1.633422236846763, 0.0020500000937317964, 1.7707963267948965]	Left	[-107.86516853932531, 10.17597964806103]	0.24
184	[-2.4311417663134995, 1.8419593774867904, 0.0020500000937317964, 1.7707963267948965]	[-2.146357949889567, 1.8103654239035492, 0.0020500000937317964, 1.9707963267948965]	Right	[-16.818613381875892, 4.018192236143121]	0.24
185	[-2.2232082908975475, 1.8228892489753281, 0.0020500000937317964, 1.5707963267948966]	[-2.4311417663134995, 1.8419593774867904, 0.0020500000937317964, 1.7707963267948965]	Left	[-158.34212868609367, 12.329170431892404]	0.24
186	[-2.2232082908975475, 1.8228892489753281, 0.0020500000937317964, 1.7707963267948965]	[-2.4311417663134995, 1.8419593774867904, 0.0020500000937317964, 1.7707963267948965]	Left	[-158.34212868609367, 12.329170431892404]	0.24
187	[-2.4311417663134995, 1.8419593774867904, 0.0020500000937317964, 1.5707963267948966]	[-2.2232082908975475, 1.8228892489753281, 0.0020500000937317964, 1.7707963267948965]	Right	[0]	0
188	[-2.468224935357858, 1.7732219162765628, 0.0020500000937317964, 1.9707963267948965]	[-2.2232082908975475, 1.8228892489753281, 0.0020500000937317964, 1.7707963267948965]	Right	[-157.3770491803275, 12.291540473557998]	0.24
189	[-2.456304775510154, 1.7144179216060884, 0.0020500000937317964, 1.5707963267948966]	[-2.2232082908975475, 1.8228892489753281, 0.0020500000937317964, 1.7707963267948965]	Right	[-56.80473372781075, 7.38461538461539]	0.24
190	[-2.4192216064657956, 1.7831553828163158, 0.0020500000937317964, 1.9707963267948965]	[-2.2232082908975475, 1.8228892489753281, 0.0020500000937317964, 1.7707963267948965]	Right	[-266.66666666666544, 15.999999999999963]	0.24
191	[-2.1655912574265552, 1.8252463087533053, 0.0020500000937317964, 1.7707963267948965]	[-2.4192216064657956, 1.7831553828163158, 0.0020500000937317964, 1.9707963267948965]	Left	[-288.69764275050386, 16.64781478274202]	0.24
192	[-2.3999882989288075, 1.7682744979665597, 0.0020500000937317964, 2.1707963267948966]	[-2.146357949889567, 1.8103654239035492, 0.0020500000937317964, 1.9707963267948965]	Right	[-37.671369962547665, 6.013693969936096]	0.24
193	[-2.159775846797686, 1.859914979420738, 0.0020500000937317964, 1.9707963267948967]	[-2.3999882989288075, 1.7682744979665597, 0.0020500000937317964, 2.1707963267948966]	Left	[-364.2989448460526, 18.700988932465858]	0.24
194	[-2.366675994759888, 1.7072967342034022, 0.0020500000937317964, 2.1707963267948966]	[-2.159775846797686, 1.859914979420738, 0.0020500000937317964, 1.9707963267948967]	Right	[-198.84021133570414, 13.816171788244237]	0.24
195	[-2.320622945059744, 1.7267676513188346, 0.0020500000937317964, 1.9707963267948967]	[-2.159775846797686, 1.859914979420738, 0.0020500000937317964, 1.9707963267948967]	Right	[-119.67571302402392, 10.718613926392859]	0.24
196	[-2.4360941449985516, 1.7430894767281426, 0.0020500000937317964, 1.9707963267948967]	[-2.159775846797686, 1.859914979420738, 0.0020500000937317964, 1.9707963267948967]	Right	[-495.3771468662401, 21.80738546895502]	0.24
197	[-2.343988045598263, 1.7820313109590078, 0.0020500000937317964, 1.7707963267948967]	[-2.159775846797686, 1.859914979420738, 0.0020500000937317964, 1.9707963267948967]	Right	[-288.697642750507, 16.64781478274211]	0.24
198	[-2.3993111475519138, 1.6382762615707809, 0.0020500000937317964, 1.9707963267948965]	[-2.146357949889567, 1.8103654239035492, 0.0020500000937317964, 1.9707963267948965]	Right	[-133.20877750912314, 11.308422808188515]	0.24
199	[-2.1, 1.04, 0.0020500000937317964, 1.5707963267948966]	[-2.4, 1.1, 0.000205, 1.5707963267948966]	Left	[-70.31691175092168, 8.216111341557276]	0.24
200	[-2.4, 1.22, 0.0020500000937317964, 1.5707963267948966]	[-2.1, 1.04, 0.0020500000937317964, 1.5707963267948966]	Right	[-66.4104166536485, 7.98462499921891]	0.24
201	[-2.35, 1.04, 0.0020500000937317964, 1.7707963267948965]	[-2.1, 1.04, 0.0020500000937317964, 1.5707963267948966]	Right	[-156.77213111680956, 12.267917668010293]	0.24
202	[-2.0758469597271336, 1.1976074570226425, 0.0020500000937317964, 1.7707963267948965]	[-2.35, 1.04, 0.0020500000937317964, 1.7707963267948965]	Left	[-37.76036975078818, 6.02079354908941]	0.24
203	[-2.1897471639748627, 1.2561458501704357, 0.0020500000937317964, 1.7707963267948965]	[-2.35, 1.04, 0.0020500000937317964, 1.7707963267948965]	Left	[-17.52669745462855, 4.101905600625568]	0.24
204	[-2.132797061850998, 1.2268766535965392, 0.0020500000937317964, 1.9707963267948965]	[-2.35, 1.04, 0.0020500000937317964, 1.7707963267948965]	Left	[-26.667754914409482, 5.059747495461913]	0.24
205	[-2.1506773016225535, 1.3150826456022509, 0.0020500000937317964, 1.5707963267948966]	[-2.35, 1.04, 0.0020500000937317964, 1.7707963267948965]	Left	[-12.270150239625961, 3.4321049270150414]	0.24
206	[-2.1169035153873934, 1.1484713273692397, 0.0020500000937317964, 1.9707963267948965]	[-2.35, 1.04, 0.0020500000937317964, 1.7707963267948965]	Left	[-79.65643057212354, 8.744722599902103]	0.24
