i	f_sup	f_swg	f_swg_id	traj_params	h_max
5072	[1.4698808116201003, -1.0435755287945694, 0.10000000149011612, -1.4584073464102074]	[1.7522867589392321, -0.8708130302053683, 0.0020500000937317964, -1.4584073464102074]	Left	[-11.821845391117463, 3.368823470512037]	0.24
5073	[1.4474503062330895, -0.8448373280678766, 0.10000000149011612, -1.6584073464102074]	[1.7522867589392321, -0.8708130302053683, 0.0020500000937317964, -1.4584073464102074]	Left	[-91.13045514780556, 9.353354314998088]	0.24
5074	[1.4609086094652959, -0.9640802485038923, 0.10000000149011612, -1.2584073464102075]	[1.7522867589392321, -0.8708130302053683, 0.0020500000937317964, -1.4584073464102074]	Left	[-22.151922135626947, 4.611490567072849]	0.24
5075	[1.7894158334291292, -1.0051046778548989, 0.0020500000937317964, -1.4584073464102074]	[1.4609086094652959, -0.9640802485038923, 0.10000000149011612, -1.2584073464102075]	Right	[-49.4518703158593, 6.89012303977403]	0.24
5076	[1.4541794578491927, -0.9044587882858844, 0.10000000149011612, -1.6584073464102074]	[1.7522867589392321, -0.8708130302053683, 0.0020500000937317964, -1.4584073464102074]	Left	[-41.13864407581047, 6.2843534522477364]	0.24
5077	[1.4971348564147628, -0.8392297017211239, 0.10000000149011612, -1.4584073464102074]	[1.7522867589392321, -0.8708130302053683, 0.0020500000937317964, -1.4584073464102074]	Left	[-154.5463602595306, 12.180496945902878]	0.24
5078	[1.8109435112757097, -0.9447006841492928, 0.0020500000937317964, -1.6584073464102074]	[1.4971348564147628, -0.8392297017211239, 0.10000000149011612, -1.4584073464102074]	Right	[-107.86516853932571, 10.175979648061048]	0.24
5079	[1.7629869182362976, -0.7412541378397054, 0.0020500000937317964, -1.4584073464102074]	[1.5066464275652134, -0.7609912309009392, 0.10000000149011612, -1.2584073464102075]	Right	[-15.973377703826957, 3.9159216789504203]	0.24
5080	[1.745779335290757, -0.5769982768979778, 0.0020500000937317964, -1.2584073464102075]	[1.5268536797157544, -0.4205644016309649, 0.10000000149011612, -1.4584073464102074]	Right	[-7.122452341998943, 2.614871746055432]	0.24
5081	[1.491032000121744, -0.7643583452804551, 0.10000000149011612, -1.2584073464102075]	[1.745779335290757, -0.5769982768979778, 0.0020500000937317964, -1.2584073464102075]	Left	[-8.034987790612552, 2.7773347437764953]	0.24
5082	[1.8072459092864408, -0.767318691675881, 0.0020500000937317964, -1.4584073464102074]	[1.491032000121744, -0.7643583452804551, 0.10000000149011612, -1.2584073464102075]	Right	[-24.000000000000004, 4.8]	0.24
5083	[1.8471991823836353, -0.8910269612815181, 0.0020500000937317964, -1.4584073464102074]	[1.491032000121744, -0.7643583452804551, 0.10000000149011612, -1.2584073464102075]	Right	[-8.815426997245174, 2.9090909090909083]	0.24
5084	[1.8195392240855774, -0.8053827746314617, 0.0020500000937317964, -1.4584073464102074]	[1.491032000121744, -0.7643583452804551, 0.10000000149011612, -1.2584073464102075]	Right	[-16.66666666666666, 3.9999999999999996]	0.24
5085	[1.7473724907928283, -0.7446212522192213, 0.0020500000937317964, -1.4584073464102074]	[1.491032000121744, -0.7643583452804551, 0.10000000149011612, -1.2584073464102075]	Right	[-34.16370106761568, 5.7268798682101805]	0.24
5086	[1.5056788915005654, -0.8322808441709926, 0.10000000149011612, -1.4584073464102074]	[1.7473724907928283, -0.7446212522192213, 0.0020500000937317964, -1.4584073464102074]	Left	[-198.84021133570357, 13.816171788244219]	0.24
5087	[1.4604804423962943, -0.8776361106630839, 0.10000000149011612, -1.4584073464102074]	[1.7473724907928283, -0.7446212522192213, 0.0020500000937317964, -1.4584073464102074]	Left	[-69.74083385941414, 8.182371325296693]	0.24
5088	[1.460298713123902, -0.6691981378915035, 0.10000000149011612, -1.2584073464102075]	[1.745779335290757, -0.5769982768979778, 0.0020500000937317964, -1.2584073464102075]	Left	[-14.490938233948025, 3.729785611076071]	0.24
5089	[1.7535191481923964, -0.7636532936970116, 0.0020500000937317964, -1.2584073464102075]	[1.460298713123902, -0.6691981378915035, 0.10000000149011612, -1.2584073464102075]	Right	[-27.507163323782244, 5.138762184693017]	0.24
5090	[1.4884203171210904, -0.28668805331033326, 0.10000000149011612, -1.4584073464102074]	[1.7960195981157874, -0.21332128745858336, 0.0020500000937317964, -1.6584073464102074]	Left	[-20.04427897428329, 4.386628296916888]	0.24
5091	[1.752544421800364, -0.39776666208525485, 0.0020500000937317964, -1.6584073464102074]	[1.4884203171210904, -0.28668805331033326, 0.10000000149011612, -1.4584073464102074]	Right	[-26.733361073077425, 5.065967492015155]	0.24
5092	[1.797742870904635, -0.35241139559316353, 0.0020500000937317964, -1.2584073464102075]	[1.4884203171210904, -0.28668805331033326, 0.10000000149011612, -1.4584073464102074]	Right	[-49.61489576853848, 6.901470853216503]	0.24
5093	[1.7129535990428457, -0.49280647875901934, 0.0020500000937317964, -1.6584073464102074]	[1.4884203171210904, -0.28668805331033326, 0.10000000149011612, -1.4584073464102074]	Right	[-11.292532393625722, 3.2925417382139126]	0.24
5094	[1.4551625484899409, -0.5705481937827416, 0.10000000149011612, -1.6584073464102074]	[1.7129535990428457, -0.49280647875901934, 0.0020500000937317964, -1.6584073464102074]	Left	[-11.75280062322785, 3.35897136014863]	0.24
5095	[1.741848946856712, -0.17918127365999748, 0.0020500000937317964, -1.2584073464102075]	[1.4777248421774383, -0.0681026648850759, 0.10000000149011612, -1.4584073464102074]	Right	[-41.82452761157597, 6.3365247973248655]	0.24
5096	[1.4871016116876992, -0.3665413420424748, 0.10000000149011612, -1.0584073464102075]	[1.741848946856712, -0.17918127365999748, 0.0020500000937317964, -1.2584073464102075]	Left	[-10.767936980733662, 3.2151546621436915]	0.24
5097	[1.7741767550787777, -0.46895160542946035, 0.0020500000937317964, -1.0584073464102075]	[1.4871016116876992, -0.3665413420424748, 0.10000000149011612, -1.0584073464102075]	Right	[-11.292532393625722, 3.2925417382139126]	0.24
5098	[1.8613343323201366, -0.41992552329539046, 0.0020500000937317964, -0.8584073464102076]	[1.4871016116876992, -0.3665413420424748, 0.10000000149011612, -1.0584073464102075]	Right	[-13.290038987645815, 3.571895495131399]	0.24
5099	[1.7344112040715383, -0.29627068305211535, 0.0020500000937317964, -1.2584073464102075]	[1.4871016116876992, -0.3665413420424748, 0.10000000149011612, -1.0584073464102075]	Right	[-69.74083385941414, 8.182371325296693]	0.24
5100	[1.7741767550787777, -0.46895160542946035, 0.0020500000937317964, -1.2584073464102075]	[1.4871016116876992, -0.3665413420424748, 0.10000000149011612, -1.0584073464102075]	Right	[-11.292532393625722, 3.2925417382139126]	0.24
5101	[1.4993949264868358, -0.4046054249980554, 0.10000000149011612, -1.4584073464102074]	[1.741848946856712, -0.17918127365999748, 0.0020500000937317964, -1.2584073464102075]	Left	[-8.442997008952668, 2.846976840192867]	0.24
5102	[1.4961648143761432, -0.12519878931844686, 0.10000000149011612, -1.0584073464102075]	[1.7816454365429981, -0.032998928324921156, 0.0020500000937317964, -1.2584073464102075]	Left	[-43.438914027149316, 6.457658822364599]	0.24
5103	[1.7870531953806617, -0.030415089261052478, 0.0020500000937317964, -1.0584073464102075]	[1.4961648143761432, -0.12519878931844686, 0.10000000149011612, -1.0584073464102075]	Right	[-26725.998417078394, 160.17789635400777]	0.24
5104	[1.7630848396136103, -0.08979116122463096, 0.0020500000937317964, -1.0584073464102075]	[1.4961648143761432, -0.12519878931844686, 0.10000000149011612, -1.0584073464102075]	Right	[-268.9186002799396, 16.067415979825196]	0.24
5105	[1.5157752472297712, -0.16006182021499038, 0.10000000149011612, -1.2584073464102075]	[1.7630848396136103, -0.08979116122463096, 0.0020500000937317964, -1.0584073464102075]	Left	[-600.0000000000003, 24.000000000000007]	0.24
5106	[1.735235793503445, -0.02613247828701465, 0.0020500000937317964, -1.2584073464102075]	[1.5157752472297712, -0.16006182021499038, 0.10000000149011612, -1.2584073464102075]	Right	[-198.84021133570286, 13.816171788244194]	0.24
5107	[1.7767822221027108, -0.31746372321389527, 0.0020500000937317964, -1.4584073464102074]	[1.5157752472297712, -0.16006182021499038, 0.10000000149011612, -1.2584073464102075]	Right	[-18.45358433862499, 4.20897148542016]	0.24
5108	[1.826818746387901, -0.20309601163839747, 0.0020500000937317964, -1.2584073464102075]	[1.4961648143761432, -0.12519878931844686, 0.10000000149011612, -1.0584073464102075]	Right	[-30.99409123811642, 5.454752752287839]	0.24
5109	[1.8068558345352044, 0.025550578937652214, 0.0020500000937317964, -0.8584073464102076]	[1.4294770531441952, 0.0035220665993924705, 0.10000000149011612, -0.8584073464102076]	Right	[-5.345380626277195, 2.275067721357412]	0.24
5110	[1.8068558345352044, 0.025550578937652214, 0.0020500000937317964, -0.6584073464102076]	[1.4294770531441952, 0.0035220665993924705, 0.10000000149011612, -0.8584073464102076]	Right	[-5.345380626277195, 2.275067721357412]	0.24
5111	[1.805221040992704, -0.35246704955349817, 0.0020500000937317964, -0.6584073464102076]	[1.8068558345352044, 0.025550578937652214, 0.0020500000937317964, -0.6584073464102076]	Left	[-4.314479703396333, 2.043945098469167]	0.24
5112	[2.131152596420115, -0.22531115634886287, 0.0020500000937317964, -0.8584073464102076]	[1.805221040992704, -0.35246704955349817, 0.0020500000937317964, -0.6584073464102076]	Right	[-5.71088637715646, 2.3414634146341475]	0.24
5113	[1.902733355341316, -0.34331391184628995, 0.0020500000937317964, -0.8584073464102076]	[2.131152596420115, -0.22531115634886287, 0.0020500000937317964, -0.8584073464102076]	Left	[-100.07890200295371, 9.801823601903656]	0.24
5114	[2.0372822849198258, -0.2159109106691661, 0.0020500000937317964, -0.4584073464102076]	[1.805221040992704, -0.35246704955349817, 0.0020500000937317964, -0.6584073464102076]	Right	[-8.61759425493716, 2.8762632850175023]	0.24
5115	[2.1107805876882235, -0.5867181375272263, 0.0020500000937317964, -0.6584073464102076]	[2.0372822849198258, -0.2159109106691661, 0.0020500000937317964, -0.4584073464102076]	Left	[-6.475975768061277, 2.493378578824087]	0.24
5116	[2.1856941031619024, -0.39181312168777993, 0.0020500000937317964, -0.4584073464102076]	[2.1107805876882235, -0.5867181375272263, 0.0020500000937317964, -0.6584073464102076]	Right	[-18.124268263117553, 4.171246520237428]	0.24
5117	[2.4367121431156344, -0.4595622443225911, 0.0020500000937317964, -0.8584073464102076]	[2.1107805876882235, -0.5867181375272263, 0.0020500000937317964, -0.6584073464102076]	Right	[-4.385360161949823, 2.0518152342430422]	0.24
5118	[2.3112031231387684, -0.42568768300518545, 0.0020500000937317964, -0.4584073464102076]	[2.1107805876882235, -0.5867181375272263, 0.0020500000937317964, -0.6584073464102076]	Right	[-8.064589307708678, 2.782445998649449]	0.24
5119	[2.342841831615345, -0.4501619986428943, 0.0020500000937317964, -0.8584073464102076]	[2.1107805876882235, -0.5867181375272263, 0.0020500000937317964, -0.6584073464102076]	Right	[-6.475975768061281, 2.4933785788240885]	0.24
5120	[2.3039792405869934, -0.7876374777796207, 0.0020500000937317964, -0.8584073464102076]	[2.342841831615345, -0.4501619986428943, 0.0020500000937317964, -0.8584073464102076]	Left	[-12.356118666282292, 3.444107129522977]	0.24
5121	[2.610835716169426, -0.760451021719145, 0.0020500000937317964, -0.6584073464102076]	[2.3039792405869934, -0.7876374777796207, 0.0020500000937317964, -0.8584073464102076]	Right	[-5.710886377156453, 2.341463414634146]	0.24
5122	[1.763581027538102, -0.193828752539503, 0.0020500000937317964, -0.6584073464102076]	[1.8068558345352044, 0.025550578937652214, 0.0020500000937317964, -0.6584073464102076]	Left	[-7.676684728933605, 2.726414379508858]	0.24
5123	[2.058919688418377, -0.10622124493058849, 0.0020500000937317964, -0.6584073464102076]	[1.763581027538102, -0.193828752539503, 0.0020500000937317964, -0.6584073464102076]	Right	[-11.866501854140916, 3.3751802588862243]	0.24
5124	[2.118470683970149, -0.4051421022302973, 0.0020500000937317964, -0.6584073464102076]	[2.058919688418377, -0.10622124493058849, 0.0020500000937317964, -0.6584073464102076]	Left	[-5.62719812426729, 2.3242440059719627]	0.24
5125	[1.984006172944698, -0.3011262607700349, 0.0020500000937317964, -0.8584073464102076]	[2.058919688418377, -0.10622124493058849, 0.0020500000937317964, -0.6584073464102076]	Left	[-15.97337770382694, 3.9159216789504185]	0.24
5126	[2.2908626485271304, -0.27393980470955925, 0.0020500000937317964, -0.8584073464102076]	[1.984006172944698, -0.3011262607700349, 0.0020500000937317964, -0.8584073464102076]	Right	[-11.717741284657802, 3.3539576075543187]	0.24
5127	[2.253022523761734, -0.3066219857527398, 0.0020500000937317964, -0.8584073464102076]	[1.984006172944698, -0.3011262607700349, 0.0020500000937317964, -0.8584073464102076]	Right	[-12.333566293910174, 3.4409626040039676]	0.24
5128	[2.276411283623438, -0.18071342404174442, 0.0020500000937317964, -0.8584073464102076]	[1.984006172944698, -0.3011262607700349, 0.0020500000937317964, -0.8584073464102076]	Right	[-18.164039875430113, 4.175820671486374]	0.24
5129	[2.0789222983744278, -0.3745492076831613, 0.0020500000937317964, -0.6584073464102076]	[2.058919688418377, -0.10622124493058849, 0.0020500000937317964, -0.6584073464102076]	Left	[-7.267221801665408, 2.641312728474005]	0.24
5130	[2.215021602942379, -0.10054742065227329, 0.0020500000937317964, -0.4584073464102076]	[2.0789222983744278, -0.3745492076831613, 0.0020500000937317964, -0.6584073464102076]	Right	[-39.34426229508197, 6.145770236779007]	0.24
5131	[2.4444022393975593, -0.277986209025662, 0.0020500000937317964, -0.4584073464102076]	[2.0789222983744278, -0.3745492076831613, 0.0020500000937317964, -0.6584073464102076]	Right	[-5.390230207748461, 2.2747793298336703]	0.24
5132	[2.401321948042518, -0.5912657782553914, 0.0020500000937317964, -0.4584073464102076]	[2.4444022393975593, -0.277986209025662, 0.0020500000937317964, -0.4584073464102076]	Left	[-6.3615083760305255, 2.4712442293284784]	0.24
5133	[2.3436680647075665, -0.3264900856699676, 0.0020500000937317964, -0.8584073464102076]	[2.0789222983744278, -0.3745492076831613, 0.0020500000937317964, -0.6584073464102076]	Right	[-7.407407407407414, 2.666666666666668]	0.24
5134	[2.234283167870638, -0.6588076210844782, 0.0020500000937317964, -0.6584073464102076]	[2.3436680647075665, -0.3264900856699676, 0.0020500000937317964, -0.8584073464102076]	Left	[-9.148098100451788, 2.9634733297996316]	0.24
5135	[2.1558459333670044, -0.5679913216475267, 0.0020500000937317964, -0.6584073464102076]	[2.3436680647075665, -0.3264900856699676, 0.0020500000937317964, -0.8584073464102076]	Left	[-22.15192213562695, 4.61149056707285]	0.24
5136	[2.1923075656459807, -0.4572188098426899, 0.0020500000937317964, -0.6584073464102076]	[2.3436680647075665, -0.3264900856699676, 0.0020500000937317964, -0.8584073464102076]	Left	[-48.75452018755608, 6.841369700582906]	0.24
5137	[2.5182391210733917, -0.33006291663805465, 0.0020500000937317964, -0.4584073464102076]	[2.1923075656459807, -0.4572188098426899, 0.0020500000937317964, -0.6584073464102076]	Right	[-31.487985578148134, 5.498042029215692]	0.24
5138	[2.3109835423015492, -0.23799306879882923, 0.0020500000937317964, -0.4584073464102076]	[2.0789222983744278, -0.3745492076831613, 0.0020500000937317964, -0.6584073464102076]	Right	[-11.86650185414093, 3.375180258886226]	0.24
5139	[2.2900292731112506, -0.5064347172118512, 0.0020500000937317964, -0.4584073464102076]	[2.3109835423015492, -0.23799306879882923, 0.0020500000937317964, -0.4584073464102076]	Left	[-15.493881413038798, 3.8566988677517]	0.24
5140	[2.383895968582725, -0.49699843185873216, 0.0020500000937317964, -0.4584073464102076]	[2.3109835423015492, -0.23799306879882923, 0.0020500000937317964, -0.4584073464102076]	Left	[-8.888662390831762, 2.9211497556952626]	0.24
5141	[2.6780686165113274, -0.3076245867515617, 0.0020500000937317964, -0.2584073464102076]	[2.383895968582725, -0.49699843185873216, 0.0020500000937317964, -0.4584073464102076]	Right	[-6.876790830945557, 2.5693810923465077]	0.24
5142	[2.6063279432045956, -0.27222295128797347, 0.0020500000937317964, -0.6584073464102076]	[2.383895968582725, -0.49699843185873216, 0.0020500000937317964, -0.4584073464102076]	Right	[-10.859728506787329, 3.2288294111822995]	0.24
5143	[2.6046931496620953, -0.6502405797791239, 0.0020500000937317964, -0.4584073464102076]	[2.6063279432045956, -0.27222295128797347, 0.0020500000937317964, -0.6584073464102076]	Left	[-13.290038987645836, 3.5718954951314017]	0.24
5144	[2.59469184468407, -0.5160765984028375, 0.0020500000937317964, -0.6584073464102076]	[2.6063279432045956, -0.27222295128797347, 0.0020500000937317964, -0.6584073464102076]	Left	[-21.42910819902343, 4.535630482200076]	0.24
5145	[2.7951143801346148, -0.3550461438807966, 0.0020500000937317964, -0.6584073464102076]	[2.59469184468407, -0.5160765984028375, 0.0020500000937317964, -0.6584073464102076]	Right	[-22.588235294117656, 4.656684000697594]	0.24
5146	[2.564098950136934, -0.5556249839985583, 0.0020500000937317964, -0.6584073464102076]	[2.7951143801346148, -0.3550461438807966, 0.0020500000937317964, -0.6584073464102076]	Left	[-384.0000000000008, 19.20000000000002]	0.24
