i	f_sup	f_swg	f_swg_id	traj_params	h_max
126	[-2.6437535045869804, 2.794215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-266.6666666666662, 15.999999999999986]	0.24
127	[-2.5937535045869806, 2.794215201395363, 0.10000000149011612, 1.3707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-157.37704918032816, 12.291540473558024]	0.24
128	[-2.543753504586981, 2.794215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-70.588235294118, 8.231932086840445]	0.24
129	[-2.5937535045869806, 2.854215201395363, 0.10000000149011612, 1.3707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-384.00000000000273, 19.200000000000067]	0.24
130	[-2.6437535045869804, 2.854215201395363, 0.10000000149011612, 1.3707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[0]	0
131	[-2.5937535045869806, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-384.00000000000273, 19.200000000000067]	0.24
132	[-2.5937535045869806, 2.794215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-157.37704918032816, 12.291540473558024]	0.24
133	[-2.543753504586981, 2.794215201395363, 0.10000000149011612, 1.3707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-70.588235294118, 8.231932086840445]	0.24
134	[-2.543753504586981, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-96.00000000000068, 9.600000000000033]	0.24
135	[-2.6437535045869804, 2.794215201395363, 0.10000000149011612, 1.5707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-266.6666666666662, 15.999999999999986]	0.24
136	[-2.6437535045869804, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[0]	0
137	[-2.543753504586981, 2.794215201395363, 0.10000000149011612, 1.5707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-70.588235294118, 8.231932086840445]	0.24
138	[-2.6437535045869804, 2.794215201395363, 0.10000000149011612, 1.3707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Right	[-266.6666666666662, 15.999999999999986]	0.24
139	[-2.3868167002789664, 2.803351863367072, 0.10000000149011612, 1.5707963267948966]	[-2.6437535045869804, 2.794215201395363, 0.10000000149011612, 1.3707963267948966]	Left	[-216.1423199519573, 14.404743217214216]	0.24
140	[-2.4437535045869803, 2.794215201395363, 0.10000000149011612, 1.3707963267948966]	[-2.6437535045869804, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Left	[-157.37704918032816, 12.291540473558024]	0.24
141	[-2.7006903088949943, 2.7850785394236537, 0.10000000149011612, 1.1707963267948966]	[-2.4437535045869803, 2.794215201395363, 0.10000000149011612, 1.3707963267948966]	Right	[-119.67571302402361, 10.718613926392846]	0.24
142	[-2.3437535045869806, 2.794215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.6437535045869804, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Left	[-157.37704918032816, 12.291540473558024]	0.24
143	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	[-2.6437535045869804, 2.854215201395363, 0.10000000149011612, 1.5707963267948966]	Left	[-384.00000000000273, 19.200000000000067]	0.24
144	[-2.588770149047291, 2.8045478686965977, 0.10000000149011612, 1.9707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	Right	[-174.86296359898836, 12.956405560765255]	0.24
145	[-2.6258533180916492, 2.7358104074863703, 0.10000000149011612, 1.7707963267948965]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	Right	[-66.9450843118968, 8.016687653851866]	0.24
146	[-2.6006903088949946, 2.8633518633670723, 0.10000000149011612, 1.5707963267948966]	[-2.3437535045869806, 2.854215201395363, 0.10000000149011612, 1.7707963267948965]	Right	[-495.37714686624776, 21.807385468955186]	0.24
147	[-2.300690308894995, 2.8633518633670723, 0.10000000149011612, 1.7707963267948965]	[-2.6006903088949946, 2.8633518633670723, 0.10000000149011612, 1.5707963267948966]	Left	[-495.37714686624776, 21.807385468955186]	0.24
148	[-2.5827901223996634, 2.7449470694580795, 0.10000000149011612, 1.7707963267948965]	[-2.300690308894995, 2.8633518633670723, 0.10000000149011612, 1.7707963267948965]	Right	[-66.9450843118968, 8.016687653851866]	0.24
149	[-2.5337867935076015, 2.7548805359978323, 0.10000000149011612, 1.5707963267948966]	[-2.300690308894995, 2.8633518633670723, 0.10000000149011612, 1.7707963267948965]	Right	[-59.105623922467636, 7.532688694322163]	0.24
150	[-2.4847834646155396, 2.7648140025375856, 0.10000000149011612, 1.5707963267948966]	[-2.300690308894995, 2.8633518633670723, 0.10000000149011612, 1.7707963267948965]	Right	[-41.47924212122726, 6.310314765237798]	0.24
151	[-2.496703624463243, 2.82361799720806, 0.10000000149011612, 1.5707963267948966]	[-2.300690308894995, 2.8633518633670723, 0.10000000149011612, 1.7707963267948965]	Right	[-77.46926841923162, 8.62383312004948]	0.24
152	[-2.5337867935076015, 2.7548805359978323, 0.10000000149011612, 1.7707963267948965]	[-2.300690308894995, 2.8633518633670723, 0.10000000149011612, 1.7707963267948965]	Right	[-59.105623922467636, 7.532688694322163]	0.24
153	[-2.4006903088949945, 2.8633518633670723, 0.10000000149011612, 1.3707963267948966]	[-2.6006903088949946, 2.8633518633670723, 0.10000000149011612, 1.5707963267948966]	Left	[-288.69764275050863, 16.64781478274216]	0.24
154	[-2.649016336164503, 3.148367975509076, 0.20000000670552254, 1.1707963267948966]	[-2.4006903088949945, 2.8633518633670723, 0.10000000149011612, 1.3707963267948966]	Right	[-9.094217140767935, 2.974913313209871]	0.24
155	[-2.329184868932792, 3.262857418552577, 0.20000000670552254, 1.1707963267948966]	[-2.649016336164503, 3.148367975509076, 0.20000000670552254, 1.1707963267948966]	Left	[-4.613954135614847, 2.118986998589906]	0.24
156	[-2.6055031671336577, 3.379682921245172, 0.20000000670552254, 1.1707963267948966]	[-2.329184868932792, 3.262857418552577, 0.20000000670552254, 1.1707963267948966]	Right	[-17.328519855595697, 4.078649171156043]	0.24
157	[-2.3511956667175236, 3.4675902317039613, 0.20000000670552254, 1.3707963267948966]	[-2.6055031671336577, 3.379682921245172, 0.20000000670552254, 1.1707963267948966]	Left	[-22.641509433962266, 4.662172139314868]	0.24
158	[-2.5472089822857718, 3.5073240978629734, 0.20000000670552254, 1.1707963267948966]	[-2.3511956667175236, 3.4675902317039613, 0.20000000670552254, 1.3707963267948966]	Right	[-48.754520187556025, 6.841369700582901]	0.24
159	[-2.5015150362029077, 3.732739410766459, 0.20000000670552254, 1.1707963267948966]	[-2.3511956667175236, 3.4675902317039613, 0.20000000670552254, 1.3707963267948966]	Right	[-7.086836534884266, 2.6083257222764367]	0.24
160	[-2.5273420492062657, 3.6053307556470977, 0.20000000670552254, 1.1707963267948966]	[-2.3511956667175236, 3.4675902317039613, 0.20000000670552254, 1.3707963267948966]	Right	[-16.83439525014276, 4.020077044054884]	0.24
161	[-2.2581349664746795, 3.6000822694702235, 0.20000000670552254, 1.3707963267948966]	[-2.5273420492062657, 3.6053307556470977, 0.20000000670552254, 1.1707963267948966]	Left	[-36.62104625101059, 5.929266767566641]	0.24
162	[-2.5640750996747554, 3.6008790740382675, 0.20000000670552254, 1.1707963267948966]	[-2.2581349664746795, 3.6000822694702235, 0.20000000670552254, 1.3707963267948966]	Right	[-701.1729117432415, 25.944671808938185]	0.24
163	[-2.3409210666433133, 3.615101504976826, 0.20000000670552254, 1.3707963267948966]	[-2.5640750996747554, 3.6008790740382675, 0.20000000670552254, 1.1707963267948966]	Left	[-135.61015597243969, 11.409897008016422]	0.24
164	[-2.525014222363858, 3.7136393658063125, 0.20000000670552254, 1.5707963267948966]	[-2.3409210666433133, 3.615101504976826, 0.20000000670552254, 1.3707963267948966]	Right	[-67.41272168500485, 8.04463876240597]	0.24
165	[-2.5660707780241174, 3.7627754954597155, 0.20000000670552254, 1.1707963267948966]	[-2.3409210666433133, 3.615101504976826, 0.20000000670552254, 1.3707963267948966]	Right	[-36.621046251010476, 5.929266767566632]	0.24
166	[-2.281286961600185, 3.7943694490429567, 0.20000000670552254, 1.3707963267948966]	[-2.5660707780241174, 3.7627754954597155, 0.20000000670552254, 1.1707963267948966]	Left	[-26.8958625581254, 5.081341167034584]	0.24
167	[-2.5263036060604955, 3.844036781741722, 0.20000000670552254, 1.1707963267948966]	[-2.281286961600185, 3.7943694490429567, 0.20000000670552254, 1.3707963267948966]	Right	[-117.29023470284169, 10.611249941205232]	0.24
168	[-2.2570965233289093, 3.838788295564848, 0.20000000670552254, 1.3707963267948966]	[-2.5263036060604955, 3.844036781741722, 0.20000000670552254, 1.1707963267948966]	Left	[-375.26221005823, 18.980298249919596]	0.24
169	[-2.505422550598418, 4.123804407706852, 0.30000000074505806, 1.5707963267948966]	[-2.2570965233289093, 3.838788295564848, 0.20000000670552254, 1.3707963267948966]	Right	[-9.656195997454248, 3.0654532048148804]	0.24
170	[-2.255422550598418, 4.223804407706852, 0.30000000074505806, 1.5707963267948966]	[-2.505422550598418, 4.123804407706852, 0.30000000074505806, 1.5707963267948966]	Left	[-5.1268142301314805, 2.233651659010844]	0.24
171	[-2.5554225505984176, 4.403804407706851, 0.30000000074505806, 1.3707963267948966]	[-2.255422550598418, 4.223804407706852, 0.30000000074505806, 1.5707963267948966]	Right	[-11.866501854140967, 3.3751802588862314]	0.24
172	[-2.322326065985811, 4.2953330803376115, 0.30000000074505806, 1.5707963267948966]	[-2.5554225505984176, 4.403804407706851, 0.30000000074505806, 1.3707963267948966]	Left	[-100.07890200295424, 9.801823601903681]	0.24
173	[-2.572326065985811, 4.395333080337611, 0.30000000074505806, 1.3707963267948966]	[-2.322326065985811, 4.2953330803376115, 0.30000000074505806, 1.5707963267948966]	Right	[-2685.3731261797666, 50.77359748070424]	0.24
174	[-2.2984857462904036, 4.412941069678561, 0.30000000074505806, 1.1707963267948966]	[-2.5554225505984176, 4.403804407706851, 0.30000000074505806, 1.3707963267948966]	Left	[-25.513515492817568, 4.949037772446768]	0.24
175	[-2.310405906138107, 4.3541370750080866, 0.30000000074505806, 1.3707963267948966]	[-2.5554225505984176, 4.403804407706851, 0.30000000074505806, 1.3707963267948966]	Left	[-47.97655493166023, 6.78656708022501]	0.24
176	[-2.3474890751824655, 4.4228745362183135, 0.30000000074505806, 1.1707963267948966]	[-2.5554225505984176, 4.403804407706851, 0.30000000074505806, 1.3707963267948966]	Left	[-19.956278697612863, 4.37698841096345]	0.24
177	[-2.56928880546012, 4.668648578071313, 0.30000000074505806, 1.1707963267948966]	[-2.3474890751824655, 4.4228745362183135, 0.30000000074505806, 1.1707963267948966]	Right	[-13.649022406698148, 3.6198151210290037]	0.24
178	[-2.2384519393360436, 4.680771614539122, 0.30000000074505806, 1.3707963267948966]	[-2.56928880546012, 4.668648578071313, 0.30000000074505806, 1.1707963267948966]	Left	[-12.244897959183637, 3.4285714285714235]	0.24
179	[-2.532471912688416, 4.74037241377764, 0.30000000074505806, 1.5707963267948966]	[-2.2384519393360436, 4.680771614539122, 0.30000000074505806, 1.3707963267948966]	Right	[-147.6970294120187, 11.907524857649383]	0.24
180	[-2.332471912688416, 4.74037241377764, 0.30000000074505806, 1.3707963267948966]	[-2.532471912688416, 4.74037241377764, 0.30000000074505806, 1.5707963267948966]	Left	[-77.46926841923153, 8.623833120049476]	0.24
181	[-2.5165650684089607, 4.8389102746071275, 0.30000000074505806, 1.1707963267948966]	[-2.332471912688416, 4.74037241377764, 0.30000000074505806, 1.3707963267948966]	Right	[-96.35905589130152, 9.617936039278359]	0.24
182	[-2.58940871699643, 4.731235751805931, 0.30000000074505806, 1.3707963267948966]	[-2.332471912688416, 4.74037241377764, 0.30000000074505806, 1.3707963267948966]	Right	[-288.69764275050863, 16.64781478274216]	0.24
183	[-2.4145983218247857, 4.818512138482259, 0.30000000074505806, 1.1707963267948966]	[-2.2384519393360436, 4.680771614539122, 0.30000000074505806, 1.3707963267948966]	Right	[-20.69490362013222, 4.457253355523661]	0.24
184	[-2.4636016507168477, 4.8284456050220115, 0.30000000074505806, 1.1707963267948966]	[-2.2384519393360436, 4.680771614539122, 0.30000000074505806, 1.3707963267948966]	Right	[-26.15457141926564, 5.010827133567373]	0.24
185	[-2.132764784592771, 4.840568641489821, 0.30000000074505806, 1.1707963267948966]	[-2.4636016507168477, 4.8284456050220115, 0.30000000074505806, 1.1707963267948966]	Left	[-26.15457141926564, 5.010827133567373]	0.24
186	[-2.319516864062647, 5.169238172803079, 0.3999999947845936, 1.1707963267948966]	[-2.132764784592771, 4.840568641489821, 0.30000000074505806, 1.1707963267948966]	Right	[-5.551497530466962, 2.324324340433685]	0.24
187	[-2.0652093636465128, 5.257145483261868, 0.3999999947845936, 1.1707963267948966]	[-2.319516864062647, 5.169238172803079, 0.3999999947845936, 1.1707963267948966]	Left	[-4.267265648068107, 2.0378231637663524]	0.24
188	[-2.2519614431163886, 5.585815014575127, 0.3999999947845936, 0.9707963267948967]	[-2.0652093636465128, 5.257145483261868, 0.3999999947845936, 1.1707963267948966]	Right	[-5.390230207748462, 2.2747793298336707]	0.24
189	[-2.0868943201344528, 5.47288651989612, 0.3999999947845936, 0.9707963267948967]	[-2.2519614431163886, 5.585815014575127, 0.3999999947845936, 0.9707963267948967]	Left	[-20.41926180001876, 4.42747008211439]	0.24
190	[-2.038239307047187, 5.366902135662036, 0.3999999947845936, 0.7707963267948967]	[-2.2519614431163886, 5.585815014575127, 0.3999999947845936, 0.9707963267948967]	Left	[-75.15320274497464, 8.493943408993001]	0.24
191	[-2.25545734983795, 5.5044387558260865, 0.3999999947845936, 0.5707963267948968]	[-2.038239307047187, 5.366902135662036, 0.3999999947845936, 0.7707963267948967]	Right	[-144.70216322876112, 11.786181599636528]	0.24
192	[-2.0832918880220643, 5.671648366069406, 0.3999999947845936, 0.7707963267948967]	[-2.038239307047187, 5.366902135662036, 0.3999999947845936, 0.7707963267948967]	Right	[-26.803077172184786, 5.0725687856644575]	0.24
193	[-2.077150796190687, 5.607912293150544, 0.3999999947845936, 0.5707963267948968]	[-2.038239307047187, 5.366902135662036, 0.3999999947845936, 0.7707963267948967]	Right	[-30.920810131353125, 5.448300443817228]	0.24
194	[-2.019578594105533, 5.407199957836876, 0.3999999947845936, 0.37079632679489677]	[-2.077150796190687, 5.607912293150544, 0.3999999947845936, 0.5707963267948968]	Left	[-486.78167693265925, 21.617363619446124]	0.24
195	[-2.036127799842834, 5.615349240298921, 0.3999999947845936, 0.17079632679489676]	[-2.019578594105533, 5.407199957836876, 0.3999999947845936, 0.37079632679489677]	Right	[-552.2972535395492, 23.026188642455946]	0.24
196	[-2.0612613550620935, 5.4080612657272145, 0.3999999947845936, 0.37079632679489677]	[-2.036127799842834, 5.615349240298921, 0.3999999947845936, 0.17079632679489676]	Left	[-552.2972535395455, 23.026188642455867]	0.24
197	[-2.0442646407720697, 5.309516292728369, 0.3999999947845936, 0.17079632679489676]	[-2.036127799842834, 5.615349240298921, 0.3999999947845936, 0.17079632679489676]	Left	[-94.56731157460666, 9.528096300501081]	0.24
198	[-2.0527629979170814, 5.358788779227792, 0.3999999947845936, 0.17079632679489676]	[-2.036127799842834, 5.615349240298921, 0.3999999947845936, 0.17079632679489676]	Left	[-278.67711862015847, 16.35634537038614]	0.24
199	[-2.027629442697822, 5.566076753799499, 0.3999999947845936, -0.029203673205103253]	[-2.0527629979170814, 5.358788779227792, 0.3999999947845936, 0.17079632679489676]	Right	[-384.00000000001086, 19.20000000000027]	0.24
200	[-2.096363715570699, 5.267956644225125, 0.3999999947845936, 0.17079632679489676]	[-2.027629442697822, 5.566076753799499, 0.3999999947845936, -0.029203673205103253]	Left	[-94.56731157460734, 9.528096300501115]	0.24
201	[-2.147353858440771, 5.563591563221663, 0.3999999947845936, 0.37079632679489677]	[-2.096363715570699, 5.267956644225125, 0.3999999947845936, 0.17079632679489676]	Right	[-66.94508431189676, 8.016687653851863]	0.24
202	[-2.0867564264971294, 5.555878725225484, 0.3999999947845936, 0.37079632679489677]	[-2.0527629979170814, 5.358788779227792, 0.3999999947845936, 0.17079632679489676]	Right	[-157.37704918032898, 12.291540473558058]	0.24
203	[-2.0867564264971294, 5.555878725225484, 0.3999999947845936, 0.17079632679489676]	[-2.0527629979170814, 5.358788779227792, 0.3999999947845936, 0.17079632679489676]	Right	[-157.37704918032898, 12.291540473558058]	0.24
204	[-1.9851376569727617, 5.319714321302383, 0.3999999947845936, -0.029203673205103253]	[-2.0867564264971294, 5.555878725225484, 0.3999999947845936, 0.17079632679489676]	Left	[-157.37704918032682, 12.291540473557973]	0.24
205	[-2.1842082656065687, 5.665070218358443, 0.3999999947845936, 0.37079632679489677]	[-2.019578594105533, 5.407199957836876, 0.3999999947845936, 0.37079632679489677]	Right	[-65.18050510829887, 7.910327736823988]	0.24
206	[-2.1495411721454336, 5.410318981598037, 0.3999999947845936, 0.5707963267948968]	[-2.1842082656065687, 5.665070218358443, 0.3999999947845936, 0.37079632679489677]	Left	[-56.804733727810714, 7.384615384615389]	0.24
207	[-2.004360758643485, 5.416422272556616, 0.3999999947845936, 0.9707963267948967]	[-2.2519614431163886, 5.585815014575127, 0.3999999947845936, 0.9707963267948967]	Left	[-33.021863391104496, 5.630363119325459]	0.24
208	[-2.195497195776885, 5.668348576066094, 0.3999999947845936, 0.9707963267948967]	[-2.004360758643485, 5.416422272556616, 0.3999999947845936, 0.9707963267948967]	Right	[-96.00000000000084, 9.600000000000042]	0.24
